"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"26","Baylor University Medical Center (TXTX)","TXTX","TX1","PA",75246,"blood_type_ab_allc2",0
"27","Baylor University Medical Center (TXTX)","TXTX","TX1","PA",75246,"blood_type_a_allc2",100
"28","Baylor University Medical Center (TXTX)","TXTX","TX1","PA",75246,"blood_type_b_allc2",0
"29","Baylor University Medical Center (TXTX)","TXTX","TX1","PA",75246,"blood_type_o_allc2",0
"30","Baylor University Medical Center (TXTX)","TXTX","TX1","PA",75246,"blood_type_unknown_allc2",0
"31","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","PA",2215,"blood_type_ab_allc2",0
"32","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","PA",2215,"blood_type_a_allc2",11.111111111
"33","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","PA",2215,"blood_type_b_allc2",0
"34","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","PA",2215,"blood_type_o_allc2",88.888888889
"35","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","PA",2215,"blood_type_unknown_allc2",0
"36","Boston Children's Hospital (MACH)","MACH","TX1","PA",2115,"blood_type_ab_allc2",0
"37","Boston Children's Hospital (MACH)","MACH","TX1","PA",2115,"blood_type_a_allc2",0
"38","Boston Children's Hospital (MACH)","MACH","TX1","PA",2115,"blood_type_b_allc2",0
"39","Boston Children's Hospital (MACH)","MACH","TX1","PA",2115,"blood_type_o_allc2",100
"40","Boston Children's Hospital (MACH)","MACH","TX1","PA",2115,"blood_type_unknown_allc2",0
"41","Children's Hospital Medical Center (OHCM)","OHCM","TX1","PA",45229,"blood_type_ab_allc2",0
"42","Children's Hospital Medical Center (OHCM)","OHCM","TX1","PA",45229,"blood_type_a_allc2",50
"43","Children's Hospital Medical Center (OHCM)","OHCM","TX1","PA",45229,"blood_type_b_allc2",25
"44","Children's Hospital Medical Center (OHCM)","OHCM","TX1","PA",45229,"blood_type_o_allc2",25
"45","Children's Hospital Medical Center (OHCM)","OHCM","TX1","PA",45229,"blood_type_unknown_allc2",0
"46","Duke University Hospital (NCDU)","NCDU","TX1","PA",27710,"blood_type_ab_allc2",0
"47","Duke University Hospital (NCDU)","NCDU","TX1","PA",27710,"blood_type_a_allc2",33.333333333
"48","Duke University Hospital (NCDU)","NCDU","TX1","PA",27710,"blood_type_b_allc2",16.666666667
"49","Duke University Hospital (NCDU)","NCDU","TX1","PA",27710,"blood_type_o_allc2",50
"50","Duke University Hospital (NCDU)","NCDU","TX1","PA",27710,"blood_type_unknown_allc2",0
"51","Georgetown University Medical Center (DCGU)","DCGU","TX1","PA",20007,"blood_type_ab_allc2",0
"52","Georgetown University Medical Center (DCGU)","DCGU","TX1","PA",20007,"blood_type_a_allc2",50
"53","Georgetown University Medical Center (DCGU)","DCGU","TX1","PA",20007,"blood_type_b_allc2",6.25
"54","Georgetown University Medical Center (DCGU)","DCGU","TX1","PA",20007,"blood_type_o_allc2",43.75
"55","Georgetown University Medical Center (DCGU)","DCGU","TX1","PA",20007,"blood_type_unknown_allc2",0
"56","Hackensack University Medical Center (NJHK)","NJHK","TX1","PA",7601,"blood_type_ab_allc2",0
"57","Hackensack University Medical Center (NJHK)","NJHK","TX1","PA",7601,"blood_type_a_allc2",33.333333333
"58","Hackensack University Medical Center (NJHK)","NJHK","TX1","PA",7601,"blood_type_b_allc2",0
"59","Hackensack University Medical Center (NJHK)","NJHK","TX1","PA",7601,"blood_type_o_allc2",66.666666667
"60","Hackensack University Medical Center (NJHK)","NJHK","TX1","PA",7601,"blood_type_unknown_allc2",0
"61","Henry Ford Hospital (MIHF)","MIHF","TX1","PA",48202,"blood_type_ab_allc2",0
"62","Henry Ford Hospital (MIHF)","MIHF","TX1","PA",48202,"blood_type_a_allc2",44.444444444
"63","Henry Ford Hospital (MIHF)","MIHF","TX1","PA",48202,"blood_type_b_allc2",0
"64","Henry Ford Hospital (MIHF)","MIHF","TX1","PA",48202,"blood_type_o_allc2",55.555555556
"65","Henry Ford Hospital (MIHF)","MIHF","TX1","PA",48202,"blood_type_unknown_allc2",0
"66","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","PA",19104,"blood_type_ab_allc2",0
"67","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","PA",19104,"blood_type_a_allc2",53.846153846
"68","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","PA",19104,"blood_type_b_allc2",15.384615385
"69","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","PA",19104,"blood_type_o_allc2",30.769230769
"70","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","PA",19104,"blood_type_unknown_allc2",0
"71","Houston Methodist Hospital (TXMH)","TXMH","TX1","PA",77030,"blood_type_ab_allc2",5.8823529412
"72","Houston Methodist Hospital (TXMH)","TXMH","TX1","PA",77030,"blood_type_a_allc2",35.294117647
"73","Houston Methodist Hospital (TXMH)","TXMH","TX1","PA",77030,"blood_type_b_allc2",5.8823529412
"74","Houston Methodist Hospital (TXMH)","TXMH","TX1","PA",77030,"blood_type_o_allc2",52.941176471
"75","Houston Methodist Hospital (TXMH)","TXMH","TX1","PA",77030,"blood_type_unknown_allc2",0
"76","Indiana University Health (INIM)","INIM","TX1","PA",46202,"blood_type_ab_allc2",0
"77","Indiana University Health (INIM)","INIM","TX1","PA",46202,"blood_type_a_allc2",33.333333333
"78","Indiana University Health (INIM)","INIM","TX1","PA",46202,"blood_type_b_allc2",16.666666667
"79","Indiana University Health (INIM)","INIM","TX1","PA",46202,"blood_type_o_allc2",50
"80","Indiana University Health (INIM)","INIM","TX1","PA",46202,"blood_type_unknown_allc2",0
"81","Inova Fairfax Hospital (VAFH)","VAFH","TX1","PA",22042,"blood_type_ab_allc2",0
"82","Inova Fairfax Hospital (VAFH)","VAFH","TX1","PA",22042,"blood_type_a_allc2",50
"83","Inova Fairfax Hospital (VAFH)","VAFH","TX1","PA",22042,"blood_type_b_allc2",0
"84","Inova Fairfax Hospital (VAFH)","VAFH","TX1","PA",22042,"blood_type_o_allc2",50
"85","Inova Fairfax Hospital (VAFH)","VAFH","TX1","PA",22042,"blood_type_unknown_allc2",0
"86","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","PA",33136,"blood_type_ab_allc2",0
"87","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","PA",33136,"blood_type_a_allc2",33.333333333
"88","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","PA",33136,"blood_type_b_allc2",0
"89","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","PA",33136,"blood_type_o_allc2",66.666666667
"90","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","PA",33136,"blood_type_unknown_allc2",0
"91","Jewish Hospital (KYJH)","KYJH","TX1","PA",40202,"blood_type_ab_allc2",0
"92","Jewish Hospital (KYJH)","KYJH","TX1","PA",40202,"blood_type_a_allc2",50
"93","Jewish Hospital (KYJH)","KYJH","TX1","PA",40202,"blood_type_b_allc2",0
"94","Jewish Hospital (KYJH)","KYJH","TX1","PA",40202,"blood_type_o_allc2",50
"95","Jewish Hospital (KYJH)","KYJH","TX1","PA",40202,"blood_type_unknown_allc2",0
"96","Johns Hopkins Hospital (MDJH)","MDJH","TX1","PA",21287,"blood_type_ab_allc2",0
"97","Johns Hopkins Hospital (MDJH)","MDJH","TX1","PA",21287,"blood_type_a_allc2",75
"98","Johns Hopkins Hospital (MDJH)","MDJH","TX1","PA",21287,"blood_type_b_allc2",0
"99","Johns Hopkins Hospital (MDJH)","MDJH","TX1","PA",21287,"blood_type_o_allc2",25
"100","Johns Hopkins Hospital (MDJH)","MDJH","TX1","PA",21287,"blood_type_unknown_allc2",0
"101","Lehigh Valley Hospital (PALV)","PALV","TX1","PA",18105,"blood_type_ab_allc2",0
"102","Lehigh Valley Hospital (PALV)","PALV","TX1","PA",18105,"blood_type_a_allc2",20
"103","Lehigh Valley Hospital (PALV)","PALV","TX1","PA",18105,"blood_type_b_allc2",0
"104","Lehigh Valley Hospital (PALV)","PALV","TX1","PA",18105,"blood_type_o_allc2",80
"105","Lehigh Valley Hospital (PALV)","PALV","TX1","PA",18105,"blood_type_unknown_allc2",0
"106","Loyola University Medical Center (ILLU)","ILLU","TX1","PA",60153,"blood_type_ab_allc2",0
"107","Loyola University Medical Center (ILLU)","ILLU","TX1","PA",60153,"blood_type_a_allc2",0
"108","Loyola University Medical Center (ILLU)","ILLU","TX1","PA",60153,"blood_type_b_allc2",100
"109","Loyola University Medical Center (ILLU)","ILLU","TX1","PA",60153,"blood_type_o_allc2",0
"110","Loyola University Medical Center (ILLU)","ILLU","TX1","PA",60153,"blood_type_unknown_allc2",0
"111","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","PA",94304,"blood_type_ab_allc2",0
"112","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","PA",94304,"blood_type_a_allc2",50
"113","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","PA",94304,"blood_type_b_allc2",0
"114","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","PA",94304,"blood_type_o_allc2",50
"115","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","PA",94304,"blood_type_unknown_allc2",0
"116","Massachusetts General Hospital (MAMG)","MAMG","TX1","PA",2114,"blood_type_ab_allc2",0
"117","Massachusetts General Hospital (MAMG)","MAMG","TX1","PA",2114,"blood_type_a_allc2",58.333333333
"118","Massachusetts General Hospital (MAMG)","MAMG","TX1","PA",2114,"blood_type_b_allc2",0
"119","Massachusetts General Hospital (MAMG)","MAMG","TX1","PA",2114,"blood_type_o_allc2",41.666666667
"120","Massachusetts General Hospital (MAMG)","MAMG","TX1","PA",2114,"blood_type_unknown_allc2",0
"121","Mayo Clinic Florida (FLSL)","FLSL","TX1","PA",32224,"blood_type_ab_allc2",0
"122","Mayo Clinic Florida (FLSL)","FLSL","TX1","PA",32224,"blood_type_a_allc2",16.666666667
"123","Mayo Clinic Florida (FLSL)","FLSL","TX1","PA",32224,"blood_type_b_allc2",16.666666667
"124","Mayo Clinic Florida (FLSL)","FLSL","TX1","PA",32224,"blood_type_o_allc2",66.666666667
"125","Mayo Clinic Florida (FLSL)","FLSL","TX1","PA",32224,"blood_type_unknown_allc2",0
"126","Mayo Clinic Hospital (AZMC)","AZMC","TX1","PA",85054,"blood_type_ab_allc2",0
"127","Mayo Clinic Hospital (AZMC)","AZMC","TX1","PA",85054,"blood_type_a_allc2",0
"128","Mayo Clinic Hospital (AZMC)","AZMC","TX1","PA",85054,"blood_type_b_allc2",100
"129","Mayo Clinic Hospital (AZMC)","AZMC","TX1","PA",85054,"blood_type_o_allc2",0
"130","Mayo Clinic Hospital (AZMC)","AZMC","TX1","PA",85054,"blood_type_unknown_allc2",0
"131","Medical University of South Carolina (SCMU)","SCMU","TX1","PA",29425,"blood_type_ab_allc2",0
"132","Medical University of South Carolina (SCMU)","SCMU","TX1","PA",29425,"blood_type_a_allc2",0
"133","Medical University of South Carolina (SCMU)","SCMU","TX1","PA",29425,"blood_type_b_allc2",16.666666667
"134","Medical University of South Carolina (SCMU)","SCMU","TX1","PA",29425,"blood_type_o_allc2",83.333333333
"135","Medical University of South Carolina (SCMU)","SCMU","TX1","PA",29425,"blood_type_unknown_allc2",0
"136","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","PA",78229,"blood_type_ab_allc2",10
"137","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","PA",78229,"blood_type_a_allc2",20
"138","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","PA",78229,"blood_type_b_allc2",0
"139","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","PA",78229,"blood_type_o_allc2",70
"140","Methodist Specialty and Transplant Hospital (TXHS)","TXHS","TX1","PA",78229,"blood_type_unknown_allc2",0
"141","Montefiore Medical Center (NYMA)","NYMA","TX1","PA",10467,"blood_type_ab_allc2",0
"142","Montefiore Medical Center (NYMA)","NYMA","TX1","PA",10467,"blood_type_a_allc2",30
"143","Montefiore Medical Center (NYMA)","NYMA","TX1","PA",10467,"blood_type_b_allc2",20
"144","Montefiore Medical Center (NYMA)","NYMA","TX1","PA",10467,"blood_type_o_allc2",50
"145","Montefiore Medical Center (NYMA)","NYMA","TX1","PA",10467,"blood_type_unknown_allc2",0
"146","Mount Sinai Medical Center (NYMS)","NYMS","TX1","PA",10029,"blood_type_ab_allc2",0
"147","Mount Sinai Medical Center (NYMS)","NYMS","TX1","PA",10029,"blood_type_a_allc2",40
"148","Mount Sinai Medical Center (NYMS)","NYMS","TX1","PA",10029,"blood_type_b_allc2",15
"149","Mount Sinai Medical Center (NYMS)","NYMS","TX1","PA",10029,"blood_type_o_allc2",45
"150","Mount Sinai Medical Center (NYMS)","NYMS","TX1","PA",10029,"blood_type_unknown_allc2",0
"151","New York University Medical Center (NYUC)","NYUC","TX1","PA",10016,"blood_type_ab_allc2",0
"152","New York University Medical Center (NYUC)","NYUC","TX1","PA",10016,"blood_type_a_allc2",0
"153","New York University Medical Center (NYUC)","NYUC","TX1","PA",10016,"blood_type_b_allc2",0
"154","New York University Medical Center (NYUC)","NYUC","TX1","PA",10016,"blood_type_o_allc2",100
"155","New York University Medical Center (NYUC)","NYUC","TX1","PA",10016,"blood_type_unknown_allc2",0
"156","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","PA",10065,"blood_type_ab_allc2",0
"157","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","PA",10065,"blood_type_a_allc2",45.454545455
"158","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","PA",10065,"blood_type_b_allc2",9.0909090909
"159","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","PA",10065,"blood_type_o_allc2",45.454545455
"160","New York-Presbyterian Hospital/Weill Cornell Medical Center (NYNY)","NYNY","TX1","PA",10065,"blood_type_unknown_allc2",0
"161","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","PA",60611,"blood_type_ab_allc2",7.6923076923
"162","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","PA",60611,"blood_type_a_allc2",15.384615385
"163","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","PA",60611,"blood_type_b_allc2",7.6923076923
"164","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","PA",60611,"blood_type_o_allc2",69.230769231
"165","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","PA",60611,"blood_type_unknown_allc2",0
"166","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","PA",10032,"blood_type_ab_allc2",7.5
"167","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","PA",10032,"blood_type_a_allc2",37.5
"168","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","PA",10032,"blood_type_b_allc2",15
"169","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","PA",10032,"blood_type_o_allc2",40
"170","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","PA",10032,"blood_type_unknown_allc2",0
"171","Ohio State University Medical Center (OHOU)","OHOU","TX1","PA",43210,"blood_type_ab_allc2",0
"172","Ohio State University Medical Center (OHOU)","OHOU","TX1","PA",43210,"blood_type_a_allc2",100
"173","Ohio State University Medical Center (OHOU)","OHOU","TX1","PA",43210,"blood_type_b_allc2",0
"174","Ohio State University Medical Center (OHOU)","OHOU","TX1","PA",43210,"blood_type_o_allc2",0
"175","Ohio State University Medical Center (OHOU)","OHOU","TX1","PA",43210,"blood_type_unknown_allc2",0
"176","Piedmont Hospital (GAPH)","GAPH","TX1","PA",30309,"blood_type_ab_allc2",0
"177","Piedmont Hospital (GAPH)","GAPH","TX1","PA",30309,"blood_type_a_allc2",0
"178","Piedmont Hospital (GAPH)","GAPH","TX1","PA",30309,"blood_type_b_allc2",0
"179","Piedmont Hospital (GAPH)","GAPH","TX1","PA",30309,"blood_type_o_allc2",100
"180","Piedmont Hospital (GAPH)","GAPH","TX1","PA",30309,"blood_type_unknown_allc2",0
"181","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","PA",55902,"blood_type_ab_allc2",0
"182","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","PA",55902,"blood_type_a_allc2",42.105263158
"183","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","PA",55902,"blood_type_b_allc2",5.2631578947
"184","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","PA",55902,"blood_type_o_allc2",52.631578947
"185","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","PA",55902,"blood_type_unknown_allc2",0
"186","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","PA",7039,"blood_type_ab_allc2",25
"187","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","PA",7039,"blood_type_a_allc2",25
"188","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","PA",7039,"blood_type_b_allc2",0
"189","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","PA",7039,"blood_type_o_allc2",50
"190","Saint Barnabas Medical Center (NJSB)","NJSB","TX1","PA",7039,"blood_type_unknown_allc2",0
"191","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","PA",76508,"blood_type_ab_allc2",25
"192","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","PA",76508,"blood_type_a_allc2",50
"193","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","PA",76508,"blood_type_b_allc2",25
"194","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","PA",76508,"blood_type_o_allc2",0
"195","Scott and White Memorial Hospital (TXSW)","TXSW","TX1","PA",76508,"blood_type_unknown_allc2",0
"196","Sentara Norfolk General Hospital (VANG)","VANG","TX1","PA",23507,"blood_type_ab_allc2",0
"197","Sentara Norfolk General Hospital (VANG)","VANG","TX1","PA",23507,"blood_type_a_allc2",100
"198","Sentara Norfolk General Hospital (VANG)","VANG","TX1","PA",23507,"blood_type_b_allc2",0
"199","Sentara Norfolk General Hospital (VANG)","VANG","TX1","PA",23507,"blood_type_o_allc2",0
"200","Sentara Norfolk General Hospital (VANG)","VANG","TX1","PA",23507,"blood_type_unknown_allc2",0
"201","Sharp Memorial Hospital (CASH)","CASH","TX1","PA",92123,"blood_type_ab_allc2",0
"202","Sharp Memorial Hospital (CASH)","CASH","TX1","PA",92123,"blood_type_a_allc2",0
"203","Sharp Memorial Hospital (CASH)","CASH","TX1","PA",92123,"blood_type_b_allc2",66.666666667
"204","Sharp Memorial Hospital (CASH)","CASH","TX1","PA",92123,"blood_type_o_allc2",33.333333333
"205","Sharp Memorial Hospital (CASH)","CASH","TX1","PA",92123,"blood_type_unknown_allc2",0
"206","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","PA",13210,"blood_type_ab_allc2",5
"207","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","PA",13210,"blood_type_a_allc2",45
"208","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","PA",13210,"blood_type_b_allc2",5
"209","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","PA",13210,"blood_type_o_allc2",45
"210","State University of New York Upstate Medical University (NYUM)","NYUM","TX1","PA",13210,"blood_type_unknown_allc2",0
"211","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","PA",14642,"blood_type_ab_allc2",0
"212","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","PA",14642,"blood_type_a_allc2",80
"213","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","PA",14642,"blood_type_b_allc2",0
"214","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","PA",14642,"blood_type_o_allc2",20
"215","Strong Memorial Hospital, University of Rochester Medical Center (NYFL)","NYFL","TX1","PA",14642,"blood_type_unknown_allc2",0
"216","Swedish Medical Center (WASM)","WASM","TX1","PA",98122,"blood_type_ab_allc2",0
"217","Swedish Medical Center (WASM)","WASM","TX1","PA",98122,"blood_type_a_allc2",33.333333333
"218","Swedish Medical Center (WASM)","WASM","TX1","PA",98122,"blood_type_b_allc2",0
"219","Swedish Medical Center (WASM)","WASM","TX1","PA",98122,"blood_type_o_allc2",66.666666667
"220","Swedish Medical Center (WASM)","WASM","TX1","PA",98122,"blood_type_unknown_allc2",0
"221","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","PA",44195,"blood_type_ab_allc2",0
"222","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","PA",44195,"blood_type_a_allc2",35.294117647
"223","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","PA",44195,"blood_type_b_allc2",29.411764706
"224","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","PA",44195,"blood_type_o_allc2",35.294117647
"225","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","PA",44195,"blood_type_unknown_allc2",0
"226","The Nebraska Medical Center (NEUN)","NEUN","TX1","PA",68198,"blood_type_ab_allc2",0
"227","The Nebraska Medical Center (NEUN)","NEUN","TX1","PA",68198,"blood_type_a_allc2",15.384615385
"228","The Nebraska Medical Center (NEUN)","NEUN","TX1","PA",68198,"blood_type_b_allc2",23.076923077
"229","The Nebraska Medical Center (NEUN)","NEUN","TX1","PA",68198,"blood_type_o_allc2",61.538461538
"230","The Nebraska Medical Center (NEUN)","NEUN","TX1","PA",68198,"blood_type_unknown_allc2",0
"231","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","PA",19107,"blood_type_ab_allc2",0
"232","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","PA",19107,"blood_type_a_allc2",0
"233","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","PA",19107,"blood_type_b_allc2",0
"234","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","PA",19107,"blood_type_o_allc2",100
"235","Thomas Jefferson University Hospital (PATJ)","PATJ","TX1","PA",19107,"blood_type_unknown_allc2",0
"236","Tulane Medical Center (LATU)","LATU","TX1","PA",70112,"blood_type_ab_allc2",0
"237","Tulane Medical Center (LATU)","LATU","TX1","PA",70112,"blood_type_a_allc2",0
"238","Tulane Medical Center (LATU)","LATU","TX1","PA",70112,"blood_type_b_allc2",0
"239","Tulane Medical Center (LATU)","LATU","TX1","PA",70112,"blood_type_o_allc2",100
"240","Tulane Medical Center (LATU)","LATU","TX1","PA",70112,"blood_type_unknown_allc2",0
"241","UF Health Shands Hospital (FLUF)","FLUF","TX1","PA",32608,"blood_type_ab_allc2",0
"242","UF Health Shands Hospital (FLUF)","FLUF","TX1","PA",32608,"blood_type_a_allc2",50
"243","UF Health Shands Hospital (FLUF)","FLUF","TX1","PA",32608,"blood_type_b_allc2",0
"244","UF Health Shands Hospital (FLUF)","FLUF","TX1","PA",32608,"blood_type_o_allc2",50
"245","UF Health Shands Hospital (FLUF)","FLUF","TX1","PA",32608,"blood_type_unknown_allc2",0
"246","UMass Memorial Medical Center (MAUM)","MAUM","TX1","PA",1655,"blood_type_ab_allc2",0
"247","UMass Memorial Medical Center (MAUM)","MAUM","TX1","PA",1655,"blood_type_a_allc2",33.333333333
"248","UMass Memorial Medical Center (MAUM)","MAUM","TX1","PA",1655,"blood_type_b_allc2",16.666666667
"249","UMass Memorial Medical Center (MAUM)","MAUM","TX1","PA",1655,"blood_type_o_allc2",50
"250","UMass Memorial Medical Center (MAUM)","MAUM","TX1","PA",1655,"blood_type_unknown_allc2",0
"251","University Hospitals of Cleveland (OHUH)","OHUH","TX1","PA",44106,"blood_type_ab_allc2",0
"252","University Hospitals of Cleveland (OHUH)","OHUH","TX1","PA",44106,"blood_type_a_allc2",33.333333333
"253","University Hospitals of Cleveland (OHUH)","OHUH","TX1","PA",44106,"blood_type_b_allc2",0
"254","University Hospitals of Cleveland (OHUH)","OHUH","TX1","PA",44106,"blood_type_o_allc2",66.666666667
"255","University Hospitals of Cleveland (OHUH)","OHUH","TX1","PA",44106,"blood_type_unknown_allc2",0
"256","University of Alabama Hospital (ALUA)","ALUA","TX1","PA",35233,"blood_type_ab_allc2",0
"257","University of Alabama Hospital (ALUA)","ALUA","TX1","PA",35233,"blood_type_a_allc2",28.571428571
"258","University of Alabama Hospital (ALUA)","ALUA","TX1","PA",35233,"blood_type_b_allc2",28.571428571
"259","University of Alabama Hospital (ALUA)","ALUA","TX1","PA",35233,"blood_type_o_allc2",42.857142857
"260","University of Alabama Hospital (ALUA)","ALUA","TX1","PA",35233,"blood_type_unknown_allc2",0
"261","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","PA",90095,"blood_type_ab_allc2",0
