"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"75","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LU",32803,"hispanic_latino_allc2",0
"76","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LU",32803,"white_allc2",0
"77","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LU",32803,"race_other_allc2",0
"78","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LU",32803,"race_unknown_allc2",0
"79","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"asian_allc2",0
"80","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"african_american_allc2",11.111111111
"81","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"hispanic_latino_allc2",11.111111111
"82","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"white_allc2",77.777777778
"83","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"race_other_allc2",0
"84","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LU",53226,"race_unknown_allc2",0
"85","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"asian_allc2",0
"86","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"african_american_allc2",16.129032258
"87","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"hispanic_latino_allc2",6.4516129032
"88","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"white_allc2",77.419354839
"89","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"race_other_allc2",0
"90","Henry Ford Hospital (MIHF)","MIHF","TX1","LU",48202,"race_unknown_allc2",0
"91","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"asian_allc2",4.347826087
"92","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"african_american_allc2",15.217391304
"93","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"hispanic_latino_allc2",0
"94","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"white_allc2",80.434782609
"95","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"race_other_allc2",0
"96","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LU",19104,"race_unknown_allc2",0
"97","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"asian_allc2",5
"98","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"african_american_allc2",40
"99","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"hispanic_latino_allc2",25
"100","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"white_allc2",30
"101","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"race_other_allc2",0
"102","Houston Methodist Hospital (TXMH)","TXMH","TX1","LU",77030,"race_unknown_allc2",0
"103","Indiana University Health (INIM)","INIM","TX1","LU",46202,"asian_allc2",0
"104","Indiana University Health (INIM)","INIM","TX1","LU",46202,"african_american_allc2",6.6666666667
"105","Indiana University Health (INIM)","INIM","TX1","LU",46202,"hispanic_latino_allc2",0
"106","Indiana University Health (INIM)","INIM","TX1","LU",46202,"white_allc2",93.333333333
"107","Indiana University Health (INIM)","INIM","TX1","LU",46202,"race_other_allc2",0
"108","Indiana University Health (INIM)","INIM","TX1","LU",46202,"race_unknown_allc2",0
"109","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"asian_allc2",0
"110","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"african_american_allc2",22.222222222
"111","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"hispanic_latino_allc2",16.666666667
"112","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"white_allc2",61.111111111
"113","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"race_other_allc2",0
"114","Inova Fairfax Hospital (VAFH)","VAFH","TX1","LU",22042,"race_unknown_allc2",0
"115","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"asian_allc2",0
"116","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"african_american_allc2",0
"117","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"hispanic_latino_allc2",0
"118","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"white_allc2",87.5
"119","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"race_other_allc2",12.5
"120","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"race_unknown_allc2",0
"121","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"asian_allc2",0
"122","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"african_american_allc2",11.111111111
"123","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"hispanic_latino_allc2",61.111111111
"124","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"white_allc2",27.777777778
"125","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"race_other_allc2",0
"126","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"race_unknown_allc2",0
"127","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"asian_allc2",0
"128","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"african_american_allc2",25
"129","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"hispanic_latino_allc2",0
"130","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"white_allc2",62.5
"131","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"race_other_allc2",12.5
"132","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"race_unknown_allc2",0
"133","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"asian_allc2",0
"134","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"african_american_allc2",16.666666667
"135","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"hispanic_latino_allc2",0
"136","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"white_allc2",83.333333333
"137","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"race_other_allc2",0
"138","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"race_unknown_allc2",0
"139","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"asian_allc2",10.810810811
"140","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"african_american_allc2",13.513513514
"141","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"hispanic_latino_allc2",37.837837838
"142","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"white_allc2",37.837837838
"143","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"race_other_allc2",0
"144","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"race_unknown_allc2",0
"145","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"asian_allc2",6.6666666667
"146","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"african_american_allc2",15.555555556
"147","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"hispanic_latino_allc2",4.4444444444
"148","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"white_allc2",73.333333333
"149","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"race_other_allc2",0
"150","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"race_unknown_allc2",0
"151","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"asian_allc2",0
"152","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"african_american_allc2",0
"153","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"hispanic_latino_allc2",100
"154","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"white_allc2",0
"155","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"race_other_allc2",0
"156","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"race_unknown_allc2",0
"157","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"asian_allc2",0
"158","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"african_american_allc2",0
"159","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"hispanic_latino_allc2",22.222222222
"160","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"white_allc2",77.777777778
"161","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"race_other_allc2",0
"162","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"race_unknown_allc2",0
"163","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"asian_allc2",0
"164","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"african_american_allc2",15.384615385
"165","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"hispanic_latino_allc2",0
"166","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"white_allc2",84.615384615
"167","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"race_other_allc2",0
"168","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"race_unknown_allc2",0
"169","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"asian_allc2",0
"170","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"african_american_allc2",0
"171","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"hispanic_latino_allc2",0
"172","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"white_allc2",100
"173","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"race_other_allc2",0
"174","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"race_unknown_allc2",0
"175","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"asian_allc2",0
"176","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"african_american_allc2",16.666666667
"177","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"hispanic_latino_allc2",33.333333333
"178","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"white_allc2",50
"179","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"race_other_allc2",0
"180","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"race_unknown_allc2",0
"181","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"asian_allc2",9.756097561
"182","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"african_american_allc2",26.829268293
"183","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"hispanic_latino_allc2",19.512195122
"184","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"white_allc2",43.902439024
"185","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"race_other_allc2",0
"186","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"race_unknown_allc2",0
"187","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"asian_allc2",0
"188","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"african_american_allc2",0
"189","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"hispanic_latino_allc2",16.666666667
"190","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"white_allc2",83.333333333
"191","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"race_other_allc2",0
"192","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"race_unknown_allc2",0
"193","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"asian_allc2",18.181818182
"194","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"african_american_allc2",0
"195","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"hispanic_latino_allc2",9.0909090909
"196","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"white_allc2",72.727272727
"197","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"race_other_allc2",0
"198","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"race_unknown_allc2",0
"199","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"asian_allc2",0
"200","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"african_american_allc2",18.181818182
"201","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"hispanic_latino_allc2",36.363636364
"202","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"white_allc2",45.454545455
"203","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"race_other_allc2",0
"204","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"race_unknown_allc2",0
"205","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"asian_allc2",16.666666667
"206","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"african_american_allc2",0
"207","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"hispanic_latino_allc2",0
"208","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"white_allc2",83.333333333
"209","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"race_other_allc2",0
"210","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"race_unknown_allc2",0
"211","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"asian_allc2",7.6923076923
"212","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"african_american_allc2",18.681318681
"213","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"hispanic_latino_allc2",18.681318681
"214","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"white_allc2",54.945054945
"215","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"race_other_allc2",0
"216","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"race_unknown_allc2",0
"217","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"asian_allc2",0
"218","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"african_american_allc2",42.857142857
"219","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"hispanic_latino_allc2",0
"220","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"white_allc2",57.142857143
"221","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"race_other_allc2",0
"222","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"race_unknown_allc2",0
"223","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"asian_allc2",0
"224","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"african_american_allc2",16.666666667
"225","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"hispanic_latino_allc2",0
"226","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"white_allc2",83.333333333
"227","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"race_other_allc2",0
"228","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"race_unknown_allc2",0
"229","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"asian_allc2",0
"230","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"african_american_allc2",6.25
"231","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"hispanic_latino_allc2",9.375
"232","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"white_allc2",84.375
"233","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"race_other_allc2",0
"234","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"race_unknown_allc2",0
"235","Spectrum Health (MISH)","MISH","TX1","LU",NA,"asian_allc2",0
"236","Spectrum Health (MISH)","MISH","TX1","LU",NA,"african_american_allc2",0
"237","Spectrum Health (MISH)","MISH","TX1","LU",NA,"hispanic_latino_allc2",4.7619047619
"238","Spectrum Health (MISH)","MISH","TX1","LU",NA,"white_allc2",95.238095238
"239","Spectrum Health (MISH)","MISH","TX1","LU",NA,"race_other_allc2",0
"240","Spectrum Health (MISH)","MISH","TX1","LU",NA,"race_unknown_allc2",0
"241","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"asian_allc2",0
"242","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"african_american_allc2",5.5555555556
"243","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"hispanic_latino_allc2",0
"244","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"white_allc2",94.444444444
"245","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"race_other_allc2",0
"246","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"race_unknown_allc2",0
"247","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"asian_allc2",0
"248","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"african_american_allc2",0
"249","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"hispanic_latino_allc2",20
"250","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"white_allc2",80
"251","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"race_other_allc2",0
"252","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"race_unknown_allc2",0
"253","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"asian_allc2",9.4339622642
"254","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"african_american_allc2",5.6603773585
"255","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"hispanic_latino_allc2",26.41509434
"256","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"white_allc2",58.490566038
"257","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"race_other_allc2",0
"258","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"race_unknown_allc2",0
"259","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"asian_allc2",4.7619047619
"260","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"african_american_allc2",4.7619047619
"261","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"hispanic_latino_allc2",4.7619047619
"262","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"white_allc2",85.714285714
"263","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"race_other_allc2",0
"264","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"race_unknown_allc2",0
"265","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"asian_allc2",3.4482758621
"266","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"african_american_allc2",20.689655172
"267","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"hispanic_latino_allc2",6.8965517241
"268","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"white_allc2",68.965517241
"269","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"race_other_allc2",0
"270","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"race_unknown_allc2",0
"271","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"asian_allc2",20
"272","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"african_american_allc2",20
"273","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"hispanic_latino_allc2",20
"274","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"white_allc2",40
"275","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"race_other_allc2",0
