"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"96","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"blood_type_ab_allc2",0
"97","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"blood_type_a_allc2",50
"98","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"blood_type_b_allc2",0
"99","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"blood_type_o_allc2",50
"100","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LU",73112,"blood_type_unknown_allc2",0
"101","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"blood_type_ab_allc2",0
"102","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"blood_type_a_allc2",61.111111111
"103","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"blood_type_b_allc2",0
"104","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"blood_type_o_allc2",38.888888889
"105","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LU",33136,"blood_type_unknown_allc2",0
"106","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"blood_type_ab_allc2",0
"107","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"blood_type_a_allc2",25
"108","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"blood_type_b_allc2",12.5
"109","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"blood_type_o_allc2",62.5
"110","Jewish Hospital (KYJH)","KYJH","TX1","LU",40202,"blood_type_unknown_allc2",0
"111","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"blood_type_ab_allc2",0
"112","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"blood_type_a_allc2",33.333333333
"113","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"blood_type_b_allc2",16.666666667
"114","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"blood_type_o_allc2",50
"115","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LU",21287,"blood_type_unknown_allc2",0
"116","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"blood_type_ab_allc2",5.4054054054
"117","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"blood_type_a_allc2",16.216216216
"118","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"blood_type_b_allc2",10.810810811
"119","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"blood_type_o_allc2",67.567567568
"120","Keck Hospital of USC (CAUH)","CAUH","TX1","LU",90033,"blood_type_unknown_allc2",0
"121","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"blood_type_ab_allc2",0
"122","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"blood_type_a_allc2",28.888888889
"123","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"blood_type_b_allc2",8.8888888889
"124","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"blood_type_o_allc2",62.222222222
"125","Loyola University Medical Center (ILLU)","ILLU","TX1","LU",60153,"blood_type_unknown_allc2",0
"126","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"blood_type_ab_allc2",0
"127","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"blood_type_a_allc2",0
"128","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"blood_type_b_allc2",0
"129","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"blood_type_o_allc2",100
"130","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","LU",94304,"blood_type_unknown_allc2",0
"131","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"blood_type_ab_allc2",0
"132","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"blood_type_a_allc2",22.222222222
"133","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"blood_type_b_allc2",0
"134","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"blood_type_o_allc2",77.777777778
"135","Massachusetts General Hospital (MAMG)","MAMG","TX1","LU",2114,"blood_type_unknown_allc2",0
"136","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"blood_type_ab_allc2",7.6923076923
"137","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"blood_type_a_allc2",46.153846154
"138","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"blood_type_b_allc2",7.6923076923
"139","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"blood_type_o_allc2",38.461538462
"140","Mayo Clinic Florida (FLSL)","FLSL","TX1","LU",32224,"blood_type_unknown_allc2",0
"141","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"blood_type_ab_allc2",0
"142","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"blood_type_a_allc2",20
"143","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"blood_type_b_allc2",0
"144","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"blood_type_o_allc2",80
"145","Medical University of South Carolina (SCMU)","SCMU","TX1","LU",29425,"blood_type_unknown_allc2",0
"146","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"blood_type_ab_allc2",0
"147","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"blood_type_a_allc2",16.666666667
"148","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"blood_type_b_allc2",33.333333333
"149","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"blood_type_o_allc2",50
"150","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","LU",77030,"blood_type_unknown_allc2",0
"151","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"blood_type_ab_allc2",2.4390243902
"152","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"blood_type_a_allc2",26.829268293
"153","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"blood_type_b_allc2",14.634146341
"154","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"blood_type_o_allc2",56.097560976
"155","Montefiore Medical Center (NYMA)","NYMA","TX1","LU",10467,"blood_type_unknown_allc2",0
"156","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"blood_type_ab_allc2",16.666666667
"157","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"blood_type_a_allc2",83.333333333
"158","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"blood_type_b_allc2",0
"159","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"blood_type_o_allc2",0
"160","Nationwide Children's Hospital (OHCH)","OHCH","TX1","LU",43205,"blood_type_unknown_allc2",0
"161","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"blood_type_ab_allc2",0
"162","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"blood_type_a_allc2",18.181818182
"163","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"blood_type_b_allc2",9.0909090909
"164","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"blood_type_o_allc2",72.727272727
"165","New York University Medical Center (NYUC)","NYUC","TX1","LU",10016,"blood_type_unknown_allc2",0
"166","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"blood_type_ab_allc2",9.0909090909
"167","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"blood_type_a_allc2",18.181818182
"168","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"blood_type_b_allc2",18.181818182
"169","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"blood_type_o_allc2",54.545454545
"170","Newark Beth Israel Medical Center (NJBI)","NJBI","TX1","LU",7112,"blood_type_unknown_allc2",0
"171","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"blood_type_ab_allc2",16.666666667
"172","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"blood_type_a_allc2",0
"173","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"blood_type_b_allc2",16.666666667
"174","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"blood_type_o_allc2",66.666666667
"175","Northwestern Memorial Hospital (ILNM)","ILNM","TX1","LU",60611,"blood_type_unknown_allc2",0
"176","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"blood_type_ab_allc2",3.2967032967
"177","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"blood_type_a_allc2",28.571428571
"178","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"blood_type_b_allc2",14.285714286
"179","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"blood_type_o_allc2",53.846153846
"180","NY Presbyterian Hospital/Columbia Univ. Medical Center (NYCP)","NYCP","TX1","LU",10032,"blood_type_unknown_allc2",0
"181","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"blood_type_ab_allc2",0
"182","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"blood_type_a_allc2",35.714285714
"183","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"blood_type_b_allc2",7.1428571429
"184","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"blood_type_o_allc2",57.142857143
"185","Ochsner Foundation Hospital (LAOF)","LAOF","TX1","LU",70121,"blood_type_unknown_allc2",0
"186","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"blood_type_ab_allc2",16.666666667
"187","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"blood_type_a_allc2",33.333333333
"188","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"blood_type_b_allc2",0
"189","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"blood_type_o_allc2",50
"190","Ohio State University Medical Center (OHOU)","OHOU","TX1","LU",43210,"blood_type_unknown_allc2",0
"191","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"blood_type_ab_allc2",3.125
"192","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"blood_type_a_allc2",34.375
"193","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"blood_type_b_allc2",15.625
"194","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"blood_type_o_allc2",46.875
"195","Rochester Methodist Hospital (Mayo Clinic) (MNMC)","MNMC","TX1","LU",55902,"blood_type_unknown_allc2",0
"196","Spectrum Health (MISH)","MISH","TX1","LU",NA,"blood_type_ab_allc2",9.5238095238
"197","Spectrum Health (MISH)","MISH","TX1","LU",NA,"blood_type_a_allc2",38.095238095
"198","Spectrum Health (MISH)","MISH","TX1","LU",NA,"blood_type_b_allc2",9.5238095238
"199","Spectrum Health (MISH)","MISH","TX1","LU",NA,"blood_type_o_allc2",42.857142857
"200","Spectrum Health (MISH)","MISH","TX1","LU",NA,"blood_type_unknown_allc2",0
"201","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"blood_type_ab_allc2",0
"202","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"blood_type_a_allc2",44.444444444
"203","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"blood_type_b_allc2",0
"204","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"blood_type_o_allc2",55.555555556
"205","St. Joseph's Hospital and Medical Center (AZSJ)","AZSJ","TX1","LU",85013,"blood_type_unknown_allc2",0
"206","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"blood_type_ab_allc2",0
"207","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"blood_type_a_allc2",40
"208","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"blood_type_b_allc2",0
"209","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"blood_type_o_allc2",60
"210","St. Louis Children's Hospital (MOCH)","MOCH","TX1","LU",63110,"blood_type_unknown_allc2",0
"211","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"blood_type_ab_allc2",3.7735849057
"212","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"blood_type_a_allc2",20.754716981
"213","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"blood_type_b_allc2",5.6603773585
"214","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"blood_type_o_allc2",69.811320755
"215","Stanford Health Care (CASU)","CASU","TX1","LU",94305,"blood_type_unknown_allc2",0
"216","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"blood_type_ab_allc2",4.7619047619
"217","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"blood_type_a_allc2",47.619047619
"218","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"blood_type_b_allc2",14.285714286
"219","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"blood_type_o_allc2",33.333333333
"220","Tampa General Hospital (FLTG)","FLTG","TX1","LU",33606,"blood_type_unknown_allc2",0
"221","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"blood_type_ab_allc2",2.2988505747
"222","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"blood_type_a_allc2",42.528735632
"223","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"blood_type_b_allc2",6.8965517241
"224","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"blood_type_o_allc2",48.275862069
"225","Temple University Hospital (PATU)","PATU","TX1","LU",19140,"blood_type_unknown_allc2",0
"226","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"blood_type_ab_allc2",0
"227","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"blood_type_a_allc2",40
"228","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"blood_type_b_allc2",40
"229","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"blood_type_o_allc2",20
"230","Texas Children's Hospital (TXTC)","TXTC","TX1","LU",77030,"blood_type_unknown_allc2",0
"231","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LU",44195,"blood_type_ab_allc2",1.8518518519
"232","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LU",44195,"blood_type_a_allc2",38.888888889
"233","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LU",44195,"blood_type_b_allc2",11.111111111
"234","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LU",44195,"blood_type_o_allc2",48.148148148
"235","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","LU",44195,"blood_type_unknown_allc2",0
"236","The Nebraska Medical Center (NEUN)","NEUN","TX1","LU",68198,"blood_type_ab_allc2",0
"237","The Nebraska Medical Center (NEUN)","NEUN","TX1","LU",68198,"blood_type_a_allc2",0
"238","The Nebraska Medical Center (NEUN)","NEUN","TX1","LU",68198,"blood_type_b_allc2",0
"239","The Nebraska Medical Center (NEUN)","NEUN","TX1","LU",68198,"blood_type_o_allc2",100
"240","The Nebraska Medical Center (NEUN)","NEUN","TX1","LU",68198,"blood_type_unknown_allc2",0
"241","UF Health Shands Hospital (FLUF)","FLUF","TX1","LU",32608,"blood_type_ab_allc2",0
"242","UF Health Shands Hospital (FLUF)","FLUF","TX1","LU",32608,"blood_type_a_allc2",50
"243","UF Health Shands Hospital (FLUF)","FLUF","TX1","LU",32608,"blood_type_b_allc2",14.285714286
"244","UF Health Shands Hospital (FLUF)","FLUF","TX1","LU",32608,"blood_type_o_allc2",35.714285714
"245","UF Health Shands Hospital (FLUF)","FLUF","TX1","LU",32608,"blood_type_unknown_allc2",0
"246","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LU",78229,"blood_type_ab_allc2",12.5
"247","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LU",78229,"blood_type_a_allc2",12.5
"248","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LU",78229,"blood_type_b_allc2",25
"249","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LU",78229,"blood_type_o_allc2",50
"250","University Hospital, University of Texas Health Science Center (TXBC)","TXBC","TX1","LU",78229,"blood_type_unknown_allc2",0
"251","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LU",44106,"blood_type_ab_allc2",9.0909090909
"252","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LU",44106,"blood_type_a_allc2",36.363636364
"253","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LU",44106,"blood_type_b_allc2",18.181818182
"254","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LU",44106,"blood_type_o_allc2",36.363636364
"255","University Hospitals of Cleveland (OHUH)","OHUH","TX1","LU",44106,"blood_type_unknown_allc2",0
"256","University of Alabama Hospital (ALUA)","ALUA","TX1","LU",35233,"blood_type_ab_allc2",0
"257","University of Alabama Hospital (ALUA)","ALUA","TX1","LU",35233,"blood_type_a_allc2",16.666666667
