"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"25","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"asian_allc2",0
"26","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"african_american_allc2",33.333333333
"27","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"hispanic_latino_allc2",8.3333333333
"28","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"white_allc2",58.333333333
"29","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"race_other_allc2",0
"30","Georgetown University Medical Center (DCGU)","DCGU","TX1","IN",20007,"race_unknown_allc2",0
"31","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"asian_allc2",0
"32","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"african_american_allc2",0
"33","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"hispanic_latino_allc2",0
"34","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"white_allc2",100
"35","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"race_other_allc2",0
"36","Henry Ford Hospital (MIHF)","MIHF","TX1","IN",48202,"race_unknown_allc2",0
"37","Indiana University Health (INIM)","INIM","TX1","IN",46202,"asian_allc2",0
"38","Indiana University Health (INIM)","INIM","TX1","IN",46202,"african_american_allc2",22.222222222
"39","Indiana University Health (INIM)","INIM","TX1","IN",46202,"hispanic_latino_allc2",0
"40","Indiana University Health (INIM)","INIM","TX1","IN",46202,"white_allc2",77.777777778
"41","Indiana University Health (INIM)","INIM","TX1","IN",46202,"race_other_allc2",0
"42","Indiana University Health (INIM)","INIM","TX1","IN",46202,"race_unknown_allc2",0
"43","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"asian_allc2",0
"44","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"african_american_allc2",12.5
"45","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"hispanic_latino_allc2",25
"46","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"white_allc2",62.5
"47","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"race_other_allc2",0
"48","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","IN",33136,"race_unknown_allc2",0
"49","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"asian_allc2",0
"50","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"african_american_allc2",0
"51","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"hispanic_latino_allc2",33.333333333
"52","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"white_allc2",66.666666667
"53","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"race_other_allc2",0
"54","Lucile Salter Packard Children's Hospital at Stanford (CAPC)","CAPC","TX1","IN",94304,"race_unknown_allc2",0
"55","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"asian_allc2",0
"56","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"african_american_allc2",33.333333333
"57","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"hispanic_latino_allc2",0
"58","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"white_allc2",66.666666667
"59","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"race_other_allc2",0
"60","Mount Sinai Medical Center (NYMS)","NYMS","TX1","IN",10029,"race_unknown_allc2",0
"61","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"asian_allc2",20
"62","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"african_american_allc2",0
"63","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"hispanic_latino_allc2",30
"64","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"white_allc2",40
"65","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"race_other_allc2",10
"66","Seattle Children's Hospital (WACH)","WACH","TX1","IN",98105,"race_unknown_allc2",0
"67","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"asian_allc2",0
"68","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"african_american_allc2",0
"69","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"hispanic_latino_allc2",0
"70","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"white_allc2",100
"71","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"race_other_allc2",0
"72","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","IN",44195,"race_unknown_allc2",0
"73","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"asian_allc2",13.333333333
"74","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"african_american_allc2",33.333333333
"75","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"hispanic_latino_allc2",6.6666666667
"76","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"white_allc2",46.666666667
"77","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"race_other_allc2",0
"78","The Nebraska Medical Center (NEUN)","NEUN","TX1","IN",68198,"race_unknown_allc2",0
"79","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"asian_allc2",14.814814815
"80","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"african_american_allc2",11.111111111
"81","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"hispanic_latino_allc2",40.740740741
"82","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"white_allc2",29.62962963
"83","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"race_other_allc2",3.7037037037
"84","University of California at Los Angeles Medical Center (CAUC)","CAUC","TX1","IN",90095,"race_unknown_allc2",0
"85","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"asian_allc2",0
"86","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"african_american_allc2",0
"87","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"hispanic_latino_allc2",0
"88","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"white_allc2",100
"89","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"race_other_allc2",0
"90","University of Pittsburgh Medical Center (PAPT)","PAPT","TX1","IN",15213,"race_unknown_allc2",0
"91","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"asian_allc2",0
"92","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"african_american_allc2",33.333333333
"93","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"hispanic_latino_allc2",0
"94","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"white_allc2",66.666666667
"95","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"race_other_allc2",0
"96","University of Washington Medical Center (WAUW)","WAUW","TX1","IN",98195,"race_unknown_allc2",0
"97","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"asian_allc2",1.1111111111
"98","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"african_american_allc2",23.333333333
"99","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"hispanic_latino_allc2",15.555555556
"100","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"white_allc2",57.777777778
"101","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"race_other_allc2",2.2222222222
"102","UPMC Children's Hospital of Pittsburgh (PACH)","PACH","TX1","IN",15224,"race_unknown_allc2",0
