"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"54","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","KP",85006,"race_unknown_allc2",0
"55","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"asian_allc2",0
"56","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"african_american_allc2",21.428571429
"57","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"hispanic_latino_allc2",0
"58","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"white_allc2",78.571428571
"59","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"race_other_allc2",0
"60","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","KP",63110,"race_unknown_allc2",0
"61","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"asian_allc2",0
"62","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"african_american_allc2",26.315789474
"63","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"hispanic_latino_allc2",21.052631579
"64","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"white_allc2",52.631578947
"65","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"race_other_allc2",0
"66","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","KP",76104,"race_unknown_allc2",0
"67","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"asian_allc2",0
"68","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"african_american_allc2",29.411764706
"69","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"hispanic_latino_allc2",29.411764706
"70","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"white_allc2",35.294117647
"71","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"race_other_allc2",5.8823529412
"72","Baylor University Medical Center (TXTX)","TXTX","TX1","KP",75246,"race_unknown_allc2",0
"73","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"asian_allc2",3.4482758621
"74","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"african_american_allc2",10.344827586
"75","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"hispanic_latino_allc2",20.689655172
"76","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"white_allc2",65.517241379
"77","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"race_other_allc2",0
"78","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","KP",2215,"race_unknown_allc2",0
"79","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"asian_allc2",0
"80","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"african_american_allc2",30
"81","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"hispanic_latino_allc2",10
"82","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"white_allc2",60
"83","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"race_other_allc2",0
"84","Brigham and Women's Hospital (MAPB)","MAPB","TX1","KP",2115,"race_unknown_allc2",0
"85","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"asian_allc2",12
"86","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"african_american_allc2",16
"87","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"hispanic_latino_allc2",24
"88","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"white_allc2",48
"89","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"race_other_allc2",0
"90","California Pacific Medical Center (CAPM)","CAPM","TX1","KP",94114,"race_unknown_allc2",0
"91","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"asian_allc2",0
"92","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"african_american_allc2",33.333333333
"93","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"hispanic_latino_allc2",16.666666667
"94","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"white_allc2",41.666666667
"95","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"race_other_allc2",8.3333333333
"96","Carolinas Medical Center (NCCM)","NCCM","TX1","KP",28203,"race_unknown_allc2",0
"97","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"asian_allc2",14.285714286
"98","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"african_american_allc2",14.285714286
"99","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"hispanic_latino_allc2",57.142857143
"100","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"white_allc2",14.285714286
"101","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"race_other_allc2",0
"102","Cedars-Sinai Medical Center (CACS)","CACS","TX1","KP",90211,"race_unknown_allc2",0
"103","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"asian_allc2",0
"104","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"african_american_allc2",0
"105","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"hispanic_latino_allc2",0
"106","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"white_allc2",100
"107","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"race_other_allc2",0
"108","Centura Porter Adventist Hospital (COPM)","COPM","TX1","KP",80210,"race_unknown_allc2",0
"109","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"asian_allc2",25
"110","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"african_american_allc2",50
"111","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"hispanic_latino_allc2",0
"112","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"white_allc2",25
"113","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"race_other_allc2",0
"114","Duke University Hospital (NCDU)","NCDU","TX1","KP",27710,"race_unknown_allc2",0
"115","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"asian_allc2",0
"116","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"african_american_allc2",41.666666667
"117","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"hispanic_latino_allc2",0
"118","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"white_allc2",58.333333333
"119","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"race_other_allc2",0
"120","Emory University Hospital (GAEM)","GAEM","TX1","KP",30322,"race_unknown_allc2",0
"121","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"asian_allc2",0
"122","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"african_american_allc2",10
"123","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"hispanic_latino_allc2",0
"124","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"white_allc2",80
"125","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"race_other_allc2",10
"126","Erie County Medical Center (NYEC)","NYEC","TX1","KP",14215,"race_unknown_allc2",0
"127","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"asian_allc2",0
"128","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"african_american_allc2",0
"129","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"hispanic_latino_allc2",40
"130","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"white_allc2",60
"131","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"race_other_allc2",0
"132","Florida Hospital Medical Center (FLFH)","FLFH","TX1","KP",32803,"race_unknown_allc2",0
"133","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"asian_allc2",0
"134","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"african_american_allc2",40
"135","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"hispanic_latino_allc2",0
"136","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"white_allc2",60
"137","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"race_other_allc2",0
"138","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","KP",53226,"race_unknown_allc2",0
"139","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"asian_allc2",7.8431372549
"140","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"african_american_allc2",50.980392157
"141","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"hispanic_latino_allc2",13.725490196
"142","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"white_allc2",23.529411765
"143","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"race_other_allc2",3.9215686275
"144","Georgetown University Medical Center (DCGU)","DCGU","TX1","KP",20007,"race_unknown_allc2",0
"145","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"asian_allc2",0
"146","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"african_american_allc2",50
"147","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"hispanic_latino_allc2",25
"148","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"white_allc2",25
"149","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"race_other_allc2",0
"150","Hackensack University Medical Center (NJHK)","NJHK","TX1","KP",7601,"race_unknown_allc2",0
"151","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"asian_allc2",0
"152","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"african_american_allc2",16.666666667
"153","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"hispanic_latino_allc2",8.3333333333
"154","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"white_allc2",75
"155","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"race_other_allc2",0
"156","Henry Ford Hospital (MIHF)","MIHF","TX1","KP",48202,"race_unknown_allc2",0
"157","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"asian_allc2",7.1428571429
"158","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"african_american_allc2",46.428571429
"159","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"hispanic_latino_allc2",7.1428571429
"160","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"white_allc2",39.285714286
"161","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"race_other_allc2",0
"162","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","KP",19104,"race_unknown_allc2",0
"163","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"asian_allc2",0
"164","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"african_american_allc2",35.714285714
"165","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"hispanic_latino_allc2",28.571428571
"166","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"white_allc2",35.714285714
"167","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"race_other_allc2",0
"168","Houston Methodist Hospital (TXMH)","TXMH","TX1","KP",77030,"race_unknown_allc2",0
"169","Indiana University Health (INIM)","INIM","TX1","KP",46202,"asian_allc2",0
"170","Indiana University Health (INIM)","INIM","TX1","KP",46202,"african_american_allc2",6.6666666667
"171","Indiana University Health (INIM)","INIM","TX1","KP",46202,"hispanic_latino_allc2",0
"172","Indiana University Health (INIM)","INIM","TX1","KP",46202,"white_allc2",93.333333333
"173","Indiana University Health (INIM)","INIM","TX1","KP",46202,"race_other_allc2",0
"174","Indiana University Health (INIM)","INIM","TX1","KP",46202,"race_unknown_allc2",0
"175","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"asian_allc2",0
"176","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"african_american_allc2",0
"177","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"hispanic_latino_allc2",33.333333333
"178","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"white_allc2",66.666666667
"179","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"race_other_allc2",0
"180","Inova Fairfax Hospital (VAFH)","VAFH","TX1","KP",22042,"race_unknown_allc2",0
"181","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"asian_allc2",0
"182","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"african_american_allc2",33.333333333
"183","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"hispanic_latino_allc2",0
"184","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"white_allc2",66.666666667
"185","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"race_other_allc2",0
"186","Integris Baptist Medical Center (OKBC)","OKBC","TX1","KP",73112,"race_unknown_allc2",0
"187","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"asian_allc2",0
"188","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"african_american_allc2",0
"189","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"hispanic_latino_allc2",0
"190","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"white_allc2",100
"191","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"race_other_allc2",0
"192","Intermountain Medical Center (UTLD)","UTLD","TX1","KP",84107,"race_unknown_allc2",0
"193","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"asian_allc2",0
"194","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"african_american_allc2",30
"195","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"hispanic_latino_allc2",40
"196","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"white_allc2",30
"197","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"race_other_allc2",0
"198","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","KP",33136,"race_unknown_allc2",0
"199","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"asian_allc2",0
"200","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"african_american_allc2",29.411764706
"201","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"hispanic_latino_allc2",0
"202","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"white_allc2",70.588235294
"203","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"race_other_allc2",0
"204","Jewish Hospital (KYJH)","KYJH","TX1","KP",40202,"race_unknown_allc2",0
"205","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"asian_allc2",0
"206","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"african_american_allc2",43.75
"207","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"hispanic_latino_allc2",6.25
"208","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"white_allc2",50
"209","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"race_other_allc2",0
"210","Johns Hopkins Hospital (MDJH)","MDJH","TX1","KP",21287,"race_unknown_allc2",0
"211","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"asian_allc2",16.666666667
"212","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"african_american_allc2",16.666666667
"213","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"hispanic_latino_allc2",66.666666667
"214","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"white_allc2",0
"215","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"race_other_allc2",0
"216","Keck Hospital of USC (CAUH)","CAUH","TX1","KP",90033,"race_unknown_allc2",0
"217","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"asian_allc2",0
"218","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"african_american_allc2",16.666666667
"219","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"hispanic_latino_allc2",16.666666667
"220","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"white_allc2",66.666666667
"221","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"race_other_allc2",0
"222","Lehigh Valley Hospital (PALV)","PALV","TX1","KP",18105,"race_unknown_allc2",0
"223","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"asian_allc2",6.25
"224","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"african_american_allc2",12.5
"225","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"hispanic_latino_allc2",25
"226","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"white_allc2",56.25
"227","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"race_other_allc2",0
"228","Loma Linda University Medical Center (CALL)","CALL","TX1","KP",92354,"race_unknown_allc2",0
"229","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"asian_allc2",0
"230","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"african_american_allc2",50
"231","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"hispanic_latino_allc2",16.666666667
"232","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"white_allc2",33.333333333
"233","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"race_other_allc2",0
"234","Loyola University Medical Center (ILLU)","ILLU","TX1","KP",60153,"race_unknown_allc2",0
"235","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"asian_allc2",8.3333333333
"236","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"african_american_allc2",0
"237","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"hispanic_latino_allc2",8.3333333333
"238","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"white_allc2",83.333333333
"239","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"race_other_allc2",0
"240","Massachusetts General Hospital (MAMG)","MAMG","TX1","KP",2114,"race_unknown_allc2",0
"241","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"asian_allc2",0
"242","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"african_american_allc2",45.833333333
"243","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"hispanic_latino_allc2",4.1666666667
"244","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"white_allc2",45.833333333
"245","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"race_other_allc2",4.1666666667
"246","Mayo Clinic Florida (FLSL)","FLSL","TX1","KP",32224,"race_unknown_allc2",0
"247","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"asian_allc2",7.6923076923
"248","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"african_american_allc2",23.076923077
"249","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"hispanic_latino_allc2",15.384615385
"250","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"white_allc2",46.153846154
"251","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"race_other_allc2",7.6923076923
"252","Mayo Clinic Hospital (AZMC)","AZMC","TX1","KP",85054,"race_unknown_allc2",0
"253","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"asian_allc2",0
"254","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"african_american_allc2",50
"255","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"hispanic_latino_allc2",16.666666667
"256","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"white_allc2",33.333333333
"257","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"race_other_allc2",0
"258","Medical City Dallas Hospital (TXHD)","TXHD","TX1","KP",75230,"race_unknown_allc2",0
"259","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"asian_allc2",0
"260","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"african_american_allc2",50
"261","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"hispanic_latino_allc2",0
"262","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"white_allc2",50
"263","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"race_other_allc2",0
"264","Medical College of Virginia Hospitals (VAMC)","VAMC","TX1","KP",23219,"race_unknown_allc2",0
"265","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"asian_allc2",0
"266","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"african_american_allc2",69.230769231
"267","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"hispanic_latino_allc2",5.1282051282
"268","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"white_allc2",25.641025641
"269","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"race_other_allc2",0
"270","Medical University of South Carolina (SCMU)","SCMU","TX1","KP",29425,"race_unknown_allc2",0
"271","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"asian_allc2",0
"272","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"african_american_allc2",57.142857143
"273","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"hispanic_latino_allc2",28.571428571
"274","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"white_allc2",14.285714286
"275","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"race_other_allc2",0
"276","Memorial Hermann Hospital, University of Texas at Houston (TXHH)","TXHH","TX1","KP",77030,"race_unknown_allc2",0
"277","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KP",50314,"asian_allc2",0
"278","Mercy Medical Center-Des Moines (IAMH)","IAMH","TX1","KP",50314,"african_american_allc2",0
