"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"22","Stanford Health Care (CASU)","CASU","TX1","HL",94305,"white_allc2",80
"23","Stanford Health Care (CASU)","CASU","TX1","HL",94305,"race_other_allc2",0
"24","Stanford Health Care (CASU)","CASU","TX1","HL",94305,"race_unknown_allc2",0
"25","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"asian_allc2",NA
"26","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"african_american_allc2",NA
"27","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"hispanic_latino_allc2",NA
"28","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"white_allc2",NA
"29","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"race_other_allc2",NA
"30","The Cleveland Clinic Foundation (OHCC)","OHCC","TX1","HL",44195,"race_unknown_allc2",NA
"31","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"asian_allc2",NA
"32","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"african_american_allc2",NA
"33","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"hispanic_latino_allc2",NA
"34","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"white_allc2",NA
"35","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"race_other_allc2",NA
"36","University of Alabama Hospital (ALUA)","ALUA","TX1","HL",35233,"race_unknown_allc2",NA
"37","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"asian_allc2",0
"38","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"african_american_allc2",66.666666667
"39","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"hispanic_latino_allc2",33.333333333
"40","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"white_allc2",0
"41","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"race_other_allc2",0
"42","University of California San Diego Medical Center (CASD)","CASD","TX1","HL",92037,"race_unknown_allc2",0
"43","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"asian_allc2",50
"44","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"african_american_allc2",0
"45","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"hispanic_latino_allc2",50
"46","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"white_allc2",0
"47","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"race_other_allc2",0
"48","University of California San Francisco Medical Center (CASF)","CASF","TX1","HL",94118,"race_unknown_allc2",0
"49","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"asian_allc2",NA
"50","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"african_american_allc2",NA
"51","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"hispanic_latino_allc2",NA
"52","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"white_allc2",NA
"53","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"race_other_allc2",NA
"54","University of Maryland Medical System (MDUM)","MDUM","TX1","HL",21201,"race_unknown_allc2",NA
"55","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"asian_allc2",0
"56","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"african_american_allc2",33.333333333
"57","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"hispanic_latino_allc2",0
"58","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"white_allc2",66.666666667
"59","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"race_other_allc2",0
"60","UT Southwestern Medical Center/ (TXSP)","TXSP","TX1","HL",75390,"race_unknown_allc2",0
