"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"33","Avera McKennan Hospital (SDMK)","SDMK","TX1","LI",57105,"blood_type_b_allc2",4.7619047619
"34","Avera McKennan Hospital (SDMK)","SDMK","TX1","LI",57105,"blood_type_o_allc2",47.619047619
"35","Avera McKennan Hospital (SDMK)","SDMK","TX1","LI",57105,"blood_type_unknown_allc2",0
"36","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","LI",85719,"blood_type_ab_allc2",9.0909090909
"37","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","LI",85719,"blood_type_a_allc2",45.454545455
"38","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","LI",85719,"blood_type_b_allc2",9.0909090909
"39","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","LI",85719,"blood_type_o_allc2",36.363636364
"40","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","LI",85719,"blood_type_unknown_allc2",0
"41","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","LI",85006,"blood_type_ab_allc2",0
"42","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","LI",85006,"blood_type_a_allc2",20.689655172
"43","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","LI",85006,"blood_type_b_allc2",10.344827586
"44","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","LI",85006,"blood_type_o_allc2",68.965517241
"45","Banner-University Medical Center Phoenix (AZGS)","AZGS","TX1","LI",85006,"blood_type_unknown_allc2",0
"46","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"blood_type_ab_allc2",0
"47","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"blood_type_a_allc2",47.826086957
"48","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"blood_type_b_allc2",15.217391304
"49","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"blood_type_o_allc2",36.956521739
"50","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"blood_type_unknown_allc2",0
"51","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"blood_type_ab_allc2",0
"52","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"blood_type_a_allc2",33.333333333
"53","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"blood_type_b_allc2",12.280701754
"54","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"blood_type_o_allc2",54.385964912
"55","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"blood_type_unknown_allc2",0
"56","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"blood_type_ab_allc2",0
"57","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"blood_type_a_allc2",37.037037037
"58","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"blood_type_b_allc2",7.4074074074
"59","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"blood_type_o_allc2",55.555555556
"60","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"blood_type_unknown_allc2",0
"61","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"blood_type_ab_allc2",2.4590163934
"62","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"blood_type_a_allc2",27.049180328
"63","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"blood_type_b_allc2",11.475409836
"64","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"blood_type_o_allc2",59.016393443
"65","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"blood_type_unknown_allc2",0
"66","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"blood_type_ab_allc2",0
"67","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"blood_type_a_allc2",22.222222222
"68","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"blood_type_b_allc2",0
"69","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"blood_type_o_allc2",77.777777778
"70","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"blood_type_unknown_allc2",0
"71","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"blood_type_ab_allc2",4.7619047619
"72","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"blood_type_a_allc2",47.619047619
"73","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"blood_type_b_allc2",9.5238095238
"74","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"blood_type_o_allc2",38.095238095
"75","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"blood_type_unknown_allc2",0
"76","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"blood_type_ab_allc2",4.4642857143
"77","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"blood_type_a_allc2",34.375
"78","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"blood_type_b_allc2",8.9285714286
"79","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"blood_type_o_allc2",52.232142857
"80","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"blood_type_unknown_allc2",0
"81","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"blood_type_ab_allc2",0
"82","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"blood_type_a_allc2",66.666666667
"83","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"blood_type_b_allc2",33.333333333
"84","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"blood_type_o_allc2",0
"85","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"blood_type_unknown_allc2",0
"86","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"blood_type_ab_allc2",4.7619047619
"87","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"blood_type_a_allc2",43.80952381
"88","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"blood_type_b_allc2",7.619047619
"89","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"blood_type_o_allc2",43.80952381
"90","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"blood_type_unknown_allc2",0
"91","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"blood_type_ab_allc2",5.737704918
"92","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"blood_type_a_allc2",30.327868852
"93","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"blood_type_b_allc2",12.295081967
"94","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"blood_type_o_allc2",51.639344262
"95","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"blood_type_unknown_allc2",0
"96","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"blood_type_ab_allc2",0
"97","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"blood_type_a_allc2",46.153846154
"98","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"blood_type_b_allc2",0
"99","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"blood_type_o_allc2",53.846153846
"100","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"blood_type_unknown_allc2",0
"101","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"blood_type_ab_allc2",0.4347826087
"102","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"blood_type_a_allc2",40.434782609
"103","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"blood_type_b_allc2",8.6956521739
"104","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"blood_type_o_allc2",50.434782609
"105","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"blood_type_unknown_allc2",0
"106","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"blood_type_ab_allc2",0
"107","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"blood_type_a_allc2",28.571428571
"108","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"blood_type_b_allc2",7.1428571429
"109","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"blood_type_o_allc2",64.285714286
"110","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"blood_type_unknown_allc2",0
"111","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"blood_type_ab_allc2",0
"112","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"blood_type_a_allc2",100
"113","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"blood_type_b_allc2",0
"114","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"blood_type_o_allc2",0
"115","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"blood_type_unknown_allc2",0
"116","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"blood_type_ab_allc2",3.4482758621
"117","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"blood_type_a_allc2",41.379310345
"118","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"blood_type_b_allc2",6.8965517241
"119","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"blood_type_o_allc2",48.275862069
"120","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"blood_type_unknown_allc2",0
"121","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"blood_type_ab_allc2",0
"122","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"blood_type_a_allc2",50
"123","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"blood_type_b_allc2",25
"124","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"blood_type_o_allc2",25
"125","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"blood_type_unknown_allc2",0
"126","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"blood_type_ab_allc2",5.8823529412
"127","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"blood_type_a_allc2",23.529411765
"128","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"blood_type_b_allc2",5.8823529412
"129","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"blood_type_o_allc2",64.705882353
"130","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"blood_type_unknown_allc2",0
"131","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"blood_type_ab_allc2",0
"132","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"blood_type_a_allc2",20.689655172
"133","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"blood_type_b_allc2",17.24137931
"134","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"blood_type_o_allc2",62.068965517
"135","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"blood_type_unknown_allc2",0
"136","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"blood_type_ab_allc2",0
"137","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"blood_type_a_allc2",100
"138","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"blood_type_b_allc2",0
"139","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"blood_type_o_allc2",0
"140","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"blood_type_unknown_allc2",0
"141","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"blood_type_ab_allc2",0
"142","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"blood_type_a_allc2",75
"143","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"blood_type_b_allc2",0
"144","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"blood_type_o_allc2",25
"145","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"blood_type_unknown_allc2",0
"146","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"blood_type_ab_allc2",0
"147","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"blood_type_a_allc2",10.526315789
"148","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"blood_type_b_allc2",15.789473684
"149","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"blood_type_o_allc2",73.684210526
"150","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"blood_type_unknown_allc2",0
"151","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"blood_type_ab_allc2",0
"152","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"blood_type_a_allc2",58.333333333
"153","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"blood_type_b_allc2",0
"154","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"blood_type_o_allc2",41.666666667
"155","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"blood_type_unknown_allc2",0
"156","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"blood_type_ab_allc2",4.1666666667
"157","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"blood_type_a_allc2",39.583333333
"158","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"blood_type_b_allc2",4.1666666667
"159","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"blood_type_o_allc2",52.083333333
"160","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"blood_type_unknown_allc2",0
"161","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"blood_type_ab_allc2",1.3888888889
"162","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"blood_type_a_allc2",39.583333333
"163","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"blood_type_b_allc2",3.4722222222
"164","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"blood_type_o_allc2",55.555555556
"165","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"blood_type_unknown_allc2",0
"166","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"blood_type_ab_allc2",0
"167","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"blood_type_a_allc2",23.684210526
"168","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"blood_type_b_allc2",21.052631579
"169","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"blood_type_o_allc2",55.263157895
"170","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"blood_type_unknown_allc2",0
"171","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"blood_type_ab_allc2",3.8461538462
"172","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"blood_type_a_allc2",43.269230769
"173","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"blood_type_b_allc2",10.576923077
"174","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"blood_type_o_allc2",42.307692308
"175","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"blood_type_unknown_allc2",0
"176","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"blood_type_ab_allc2",0
"177","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"blood_type_a_allc2",33.333333333
"178","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"blood_type_b_allc2",8.3333333333
"179","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"blood_type_o_allc2",58.333333333
"180","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"blood_type_unknown_allc2",0
"181","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"blood_type_ab_allc2",2.380952381
"182","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"blood_type_a_allc2",29.761904762
"183","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"blood_type_b_allc2",11.904761905
"184","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"blood_type_o_allc2",55.952380952
"185","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"blood_type_unknown_allc2",0
"186","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"blood_type_ab_allc2",14.285714286
"187","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"blood_type_a_allc2",57.142857143
"188","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"blood_type_b_allc2",0
"189","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"blood_type_o_allc2",28.571428571
"190","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"blood_type_unknown_allc2",0
"191","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"blood_type_ab_allc2",0
"192","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"blood_type_a_allc2",60.526315789
"193","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"blood_type_b_allc2",15.789473684
"194","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"blood_type_o_allc2",23.684210526
"195","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"blood_type_unknown_allc2",0
"196","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"blood_type_ab_allc2",0
"197","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"blood_type_a_allc2",45.517241379
"198","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"blood_type_b_allc2",8.275862069
"199","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"blood_type_o_allc2",46.206896552
"200","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"blood_type_unknown_allc2",0
"201","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"blood_type_ab_allc2",2.6785714286
"202","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"blood_type_a_allc2",37.5
"203","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"blood_type_b_allc2",16.071428571
"204","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"blood_type_o_allc2",43.75
"205","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"blood_type_unknown_allc2",0
"206","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"blood_type_ab_allc2",1.7964071856
"207","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"blood_type_a_allc2",38.023952096
"208","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"blood_type_b_allc2",10.479041916
"209","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"blood_type_o_allc2",49.700598802
"210","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"blood_type_unknown_allc2",0
"211","Indiana University Health (INIM)","INIM","TX1","LI",46202,"blood_type_ab_allc2",0
"212","Indiana University Health (INIM)","INIM","TX1","LI",46202,"blood_type_a_allc2",42.222222222
"213","Indiana University Health (INIM)","INIM","TX1","LI",46202,"blood_type_b_allc2",6.6666666667
"214","Indiana University Health (INIM)","INIM","TX1","LI",46202,"blood_type_o_allc2",51.111111111
"215","Indiana University Health (INIM)","INIM","TX1","LI",46202,"blood_type_unknown_allc2",0
"216","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"blood_type_ab_allc2",0
"217","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"blood_type_a_allc2",42.990654206
"218","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"blood_type_b_allc2",2.8037383178
"219","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"blood_type_o_allc2",54.205607477
"220","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"blood_type_unknown_allc2",0
"221","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"blood_type_ab_allc2",1.4084507042
"222","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"blood_type_a_allc2",40.845070423
"223","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"blood_type_b_allc2",7.0422535211
"224","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"blood_type_o_allc2",50.704225352
"225","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"blood_type_unknown_allc2",0
"226","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LI",33136,"blood_type_ab_allc2",0
"227","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LI",33136,"blood_type_a_allc2",40
"228","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LI",33136,"blood_type_b_allc2",5.2173913043
"229","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LI",33136,"blood_type_o_allc2",54.782608696
"230","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","LI",33136,"blood_type_unknown_allc2",0
"231","Jewish Hospital (KYJH)","KYJH","TX1","LI",40202,"blood_type_ab_allc2",0
"232","Jewish Hospital (KYJH)","KYJH","TX1","LI",40202,"blood_type_a_allc2",44.117647059
"233","Jewish Hospital (KYJH)","KYJH","TX1","LI",40202,"blood_type_b_allc2",5.8823529412
"234","Jewish Hospital (KYJH)","KYJH","TX1","LI",40202,"blood_type_o_allc2",50
"235","Jewish Hospital (KYJH)","KYJH","TX1","LI",40202,"blood_type_unknown_allc2",0
"236","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LI",21287,"blood_type_ab_allc2",2.2598870056
"237","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LI",21287,"blood_type_a_allc2",40.960451977
"238","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LI",21287,"blood_type_b_allc2",14.124293785
"239","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LI",21287,"blood_type_o_allc2",42.655367232
"240","Johns Hopkins Hospital (MDJH)","MDJH","TX1","LI",21287,"blood_type_unknown_allc2",0
"241","Keck Hospital of USC (CAUH)","CAUH","TX1","LI",90033,"blood_type_ab_allc2",1.976284585
"242","Keck Hospital of USC (CAUH)","CAUH","TX1","LI",90033,"blood_type_a_allc2",32.015810277
"243","Keck Hospital of USC (CAUH)","CAUH","TX1","LI",90033,"blood_type_b_allc2",11.85770751
"244","Keck Hospital of USC (CAUH)","CAUH","TX1","LI",90033,"blood_type_o_allc2",54.150197628
"245","Keck Hospital of USC (CAUH)","CAUH","TX1","LI",90033,"blood_type_unknown_allc2",0
"246","Lahey Clinic Medical Center (MALC)","MALC","TX1","LI",1805,"blood_type_ab_allc2",0.9523809524
"247","Lahey Clinic Medical Center (MALC)","MALC","TX1","LI",1805,"blood_type_a_allc2",44.761904762
"248","Lahey Clinic Medical Center (MALC)","MALC","TX1","LI",1805,"blood_type_b_allc2",5.7142857143
"249","Lahey Clinic Medical Center (MALC)","MALC","TX1","LI",1805,"blood_type_o_allc2",48.571428571
"250","Lahey Clinic Medical Center (MALC)","MALC","TX1","LI",1805,"blood_type_unknown_allc2",0
"251","Largo Medical Center (FLLM)","FLLM","TX1","LI",33770,"blood_type_ab_allc2",0
"252","Largo Medical Center (FLLM)","FLLM","TX1","LI",33770,"blood_type_a_allc2",52.941176471
"253","Largo Medical Center (FLLM)","FLLM","TX1","LI",33770,"blood_type_b_allc2",0
"254","Largo Medical Center (FLLM)","FLLM","TX1","LI",33770,"blood_type_o_allc2",47.058823529
