"","entire_name","ctr_cd","ctr_ty","org","zipcode","race_category","race_category_percent"
"56","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"african_american_allc2",4.347826087
"57","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"hispanic_latino_allc2",0
"58","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"white_allc2",95.652173913
"59","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"race_other_allc2",0
"60","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","LI",63110,"race_unknown_allc2",0
"61","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"asian_allc2",8.7719298246
"62","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"african_american_allc2",1.7543859649
"63","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"hispanic_latino_allc2",12.280701754
"64","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"white_allc2",77.192982456
"65","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"race_other_allc2",0
"66","Baylor  Scott and White All Saints Medical Center-Fort Worth (TXAS)","TXAS","TX1","LI",76104,"race_unknown_allc2",0
"67","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"asian_allc2",7.4074074074
"68","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"african_american_allc2",1.8518518519
"69","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"hispanic_latino_allc2",12.962962963
"70","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"white_allc2",77.777777778
"71","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"race_other_allc2",0
"72","Baylor University Medical Center (TXTX)","TXTX","TX1","LI",75246,"race_unknown_allc2",0
"73","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"asian_allc2",5.737704918
"74","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"african_american_allc2",8.1967213115
"75","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"hispanic_latino_allc2",12.295081967
"76","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"white_allc2",71.31147541
"77","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"race_other_allc2",2.4590163934
"78","Beth Israel Deaconess Medical Center (MABI)","MABI","TX1","LI",2215,"race_unknown_allc2",0
"79","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"asian_allc2",0
"80","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"african_american_allc2",22.222222222
"81","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"hispanic_latino_allc2",22.222222222
"82","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"white_allc2",55.555555556
"83","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"race_other_allc2",0
"84","Boston Children's Hospital (MACH)","MACH","TX1","LI",2115,"race_unknown_allc2",0
"85","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"asian_allc2",4.7619047619
"86","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"african_american_allc2",14.285714286
"87","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"hispanic_latino_allc2",23.80952381
"88","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"white_allc2",57.142857143
"89","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"race_other_allc2",0
"90","Broward Health Medical Center (FLBC)","FLBC","TX1","LI",NA,"race_unknown_allc2",0
"91","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"asian_allc2",9.375
"92","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"african_american_allc2",1.3392857143
"93","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"hispanic_latino_allc2",20.089285714
"94","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"white_allc2",67.857142857
"95","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"race_other_allc2",1.3392857143
"96","California Pacific Medical Center (CAPM)","CAPM","TX1","LI",94114,"race_unknown_allc2",0
"97","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"asian_allc2",0
"98","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"african_american_allc2",33.333333333
"99","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"hispanic_latino_allc2",0
"100","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"white_allc2",66.666666667
"101","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"race_other_allc2",0
"102","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","LI",63104,"race_unknown_allc2",0
"103","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"asian_allc2",0.9523809524
"104","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"african_american_allc2",7.619047619
"105","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"hispanic_latino_allc2",4.7619047619
"106","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"white_allc2",76.19047619
"107","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"race_other_allc2",10.476190476
"108","Carolinas Medical Center (NCCM)","NCCM","TX1","LI",28203,"race_unknown_allc2",0
"109","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"asian_allc2",10.655737705
"110","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"african_american_allc2",1.6393442623
"111","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"hispanic_latino_allc2",42.62295082
"112","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"white_allc2",44.262295082
"113","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"race_other_allc2",0.8196721311
"114","Cedars-Sinai Medical Center (CACS)","CACS","TX1","LI",90211,"race_unknown_allc2",0
"115","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"asian_allc2",0
"116","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"african_american_allc2",7.6923076923
"117","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"hispanic_latino_allc2",38.461538462
"118","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"white_allc2",46.153846154
"119","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"race_other_allc2",7.6923076923
"120","Centura Porter Adventist Hospital (COPM)","COPM","TX1","LI",80210,"race_unknown_allc2",0
"121","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"asian_allc2",5.2173913043
"122","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"african_american_allc2",9.1304347826
"123","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"hispanic_latino_allc2",30.869565217
"124","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"white_allc2",54.782608696
"125","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"race_other_allc2",0
"126","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","LI",77030,"race_unknown_allc2",0
"127","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"asian_allc2",7.1428571429
"128","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"african_american_allc2",57.142857143
"129","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"hispanic_latino_allc2",0
"130","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"white_allc2",35.714285714
"131","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"race_other_allc2",0
"132","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","LI",30322,"race_unknown_allc2",0
"133","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"asian_allc2",50
"134","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"african_american_allc2",0
"135","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"hispanic_latino_allc2",50
"136","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"white_allc2",0
"137","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"race_other_allc2",0
"138","Children's Hospital Colorado (COCH)","COCH","TX1","LI",80045,"race_unknown_allc2",0
"139","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"asian_allc2",0
"140","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"african_american_allc2",10.344827586
"141","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"hispanic_latino_allc2",13.793103448
"142","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"white_allc2",75.862068966
"143","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"race_other_allc2",0
"144","Children's Hospital Medical Center (OHCM)","OHCM","TX1","LI",45229,"race_unknown_allc2",0
"145","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"asian_allc2",0
"146","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"african_american_allc2",25
"147","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"hispanic_latino_allc2",0
"148","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"white_allc2",75
"149","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"race_other_allc2",0
"150","Children's Hospital of Philadelphia (PACP)","PACP","TX1","LI",19104,"race_unknown_allc2",0
"151","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"asian_allc2",17.647058824
"152","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"african_american_allc2",5.8823529412
"153","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"hispanic_latino_allc2",0
"154","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"white_allc2",76.470588235
"155","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"race_other_allc2",0
"156","Children's Hospital of Wisconsin (WICH)","WICH","TX1","LI",53226,"race_unknown_allc2",0
"157","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"asian_allc2",13.793103448
"158","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"african_american_allc2",0
"159","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"hispanic_latino_allc2",44.827586207
"160","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"white_allc2",41.379310345
"161","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"race_other_allc2",0
"162","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","LI",75235,"race_unknown_allc2",0
"163","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"asian_allc2",0
"164","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"african_american_allc2",0
"165","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"hispanic_latino_allc2",0
"166","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"white_allc2",100
"167","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"race_other_allc2",0
"168","Children's Mercy Hospital (MOCM)","MOCM","TX1","LI",64108,"race_unknown_allc2",0
"169","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"asian_allc2",0
"170","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"african_american_allc2",50
"171","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"hispanic_latino_allc2",0
"172","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"white_allc2",50
"173","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"race_other_allc2",0
"174","Children's of Alabama (ALCH)","ALCH","TX1","LI",35233,"race_unknown_allc2",0
"175","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"asian_allc2",10.526315789
"176","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"african_american_allc2",0
"177","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"hispanic_latino_allc2",57.894736842
"178","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"white_allc2",31.578947368
"179","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"race_other_allc2",0
"180","Childrens Hospital Los Angeles (CACL)","CACL","TX1","LI",90027,"race_unknown_allc2",0
"181","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"asian_allc2",0
"182","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"african_american_allc2",4.1666666667
"183","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"hispanic_latino_allc2",27.083333333
"184","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"white_allc2",64.583333333
"185","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"race_other_allc2",4.1666666667
"186","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","LI",33331,"race_unknown_allc2",0
"187","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"asian_allc2",2.0833333333
"188","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"african_american_allc2",12.5
"189","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"hispanic_latino_allc2",6.25
"190","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"white_allc2",79.166666667
"191","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"race_other_allc2",0
"192","Duke University Hospital (NCDU)","NCDU","TX1","LI",27710,"race_unknown_allc2",0
"193","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"asian_allc2",2.7777777778
"194","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"african_american_allc2",20.138888889
"195","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"hispanic_latino_allc2",4.8611111111
"196","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"white_allc2",72.222222222
"197","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"race_other_allc2",0
"198","Emory University Hospital (GAEM)","GAEM","TX1","LI",30322,"race_unknown_allc2",0
"199","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"asian_allc2",2.6315789474
"200","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"african_american_allc2",2.6315789474
"201","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"hispanic_latino_allc2",21.052631579
"202","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"white_allc2",73.684210526
"203","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"race_other_allc2",0
"204","Florida Hospital Medical Center (FLFH)","FLFH","TX1","LI",32803,"race_unknown_allc2",0
"205","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"asian_allc2",0
"206","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"african_american_allc2",9.6153846154
"207","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"hispanic_latino_allc2",4.8076923077
"208","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"white_allc2",81.730769231
"209","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"race_other_allc2",3.8461538462
"210","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","LI",53226,"race_unknown_allc2",0
"211","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"asian_allc2",0
"212","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"african_american_allc2",0
"213","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"hispanic_latino_allc2",0
"214","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"white_allc2",100
"215","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"race_other_allc2",0
"216","Geisinger Medical Center (PAGM)","PAGM","TX1","LI",17822,"race_unknown_allc2",0
"217","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"asian_allc2",4.7619047619
"218","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"african_american_allc2",24.206349206
"219","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"hispanic_latino_allc2",5.9523809524
"220","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"white_allc2",65.079365079
"221","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"race_other_allc2",0
"222","Georgetown University Medical Center (DCGU)","DCGU","TX1","LI",20007,"race_unknown_allc2",0
"223","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"asian_allc2",0
"224","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"african_american_allc2",14.285714286
"225","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"hispanic_latino_allc2",0
"226","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"white_allc2",85.714285714
"227","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"race_other_allc2",0
"228","Hahnemann University Hospital (PAHM)","PAHM","TX1","LI",19102,"race_unknown_allc2",0
"229","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"asian_allc2",0
"230","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"african_american_allc2",2.6315789474
"231","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"hispanic_latino_allc2",10.526315789
"232","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"white_allc2",78.947368421
"233","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"race_other_allc2",7.8947368421
"234","Hartford Hospital (CTHH)","CTHH","TX1","LI",6102,"race_unknown_allc2",0
"235","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"asian_allc2",2.0689655172
"236","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"african_american_allc2",6.8965517241
"237","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"hispanic_latino_allc2",2.0689655172
"238","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"white_allc2",88.965517241
"239","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"race_other_allc2",0
"240","Henry Ford Hospital (MIHF)","MIHF","TX1","LI",48202,"race_unknown_allc2",0
"241","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"asian_allc2",5.3571428571
"242","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"african_american_allc2",23.214285714
"243","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"hispanic_latino_allc2",7.1428571429
"244","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"white_allc2",63.392857143
"245","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"race_other_allc2",0.8928571429
"246","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","LI",19104,"race_unknown_allc2",0
"247","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"asian_allc2",4.4910179641
"248","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"african_american_allc2",5.3892215569
"249","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"hispanic_latino_allc2",21.856287425
"250","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"white_allc2",67.964071856
"251","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"race_other_allc2",0.2994011976
"252","Houston Methodist Hospital (TXMH)","TXMH","TX1","LI",77030,"race_unknown_allc2",0
"253","Indiana University Health (INIM)","INIM","TX1","LI",46202,"asian_allc2",0
"254","Indiana University Health (INIM)","INIM","TX1","LI",46202,"african_american_allc2",10
"255","Indiana University Health (INIM)","INIM","TX1","LI",46202,"hispanic_latino_allc2",4.4444444444
"256","Indiana University Health (INIM)","INIM","TX1","LI",46202,"white_allc2",85.555555556
"257","Indiana University Health (INIM)","INIM","TX1","LI",46202,"race_other_allc2",0
"258","Indiana University Health (INIM)","INIM","TX1","LI",46202,"race_unknown_allc2",0
"259","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"asian_allc2",1.8691588785
"260","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"african_american_allc2",1.8691588785
"261","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"hispanic_latino_allc2",4.6728971963
"262","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"white_allc2",75.700934579
"263","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"race_other_allc2",15.887850467
"264","Integris Baptist Medical Center (OKBC)","OKBC","TX1","LI",73112,"race_unknown_allc2",0
"265","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"asian_allc2",5.6338028169
"266","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"african_american_allc2",0
"267","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"hispanic_latino_allc2",15.492957746
"268","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"white_allc2",76.056338028
"269","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"race_other_allc2",2.8169014085
"270","Intermountain Medical Center (UTLD)","UTLD","TX1","LI",84107,"race_unknown_allc2",0
