"","entire_name","ctr_cd","ctr_ty","org","zipcode","blood_type_category","blood_type_category_percent"
"26","Arkansas Children's Hospital (ARCH)","ARCH","TX1","HR",72202,"blood_type_ab_allc2",0
"27","Arkansas Children's Hospital (ARCH)","ARCH","TX1","HR",72202,"blood_type_a_allc2",25
"28","Arkansas Children's Hospital (ARCH)","ARCH","TX1","HR",72202,"blood_type_b_allc2",0
"29","Arkansas Children's Hospital (ARCH)","ARCH","TX1","HR",72202,"blood_type_o_allc2",75
"30","Arkansas Children's Hospital (ARCH)","ARCH","TX1","HR",72202,"blood_type_unknown_allc2",0
"31","Aurora St. Luke's Medical Center (WISL)","WISL","TX1","HR",53215,"blood_type_ab_allc2",0
"32","Aurora St. Luke's Medical Center (WISL)","WISL","TX1","HR",53215,"blood_type_a_allc2",36.363636364
"33","Aurora St. Luke's Medical Center (WISL)","WISL","TX1","HR",53215,"blood_type_b_allc2",9.0909090909
"34","Aurora St. Luke's Medical Center (WISL)","WISL","TX1","HR",53215,"blood_type_o_allc2",54.545454545
"35","Aurora St. Luke's Medical Center (WISL)","WISL","TX1","HR",53215,"blood_type_unknown_allc2",0
"36","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","HR",85719,"blood_type_ab_allc2",0
"37","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","HR",85719,"blood_type_a_allc2",33.333333333
"38","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","HR",85719,"blood_type_b_allc2",0
"39","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","HR",85719,"blood_type_o_allc2",66.666666667
"40","Banner University Medical Center-Tucson (AZUA)","AZUA","TX1","HR",85719,"blood_type_unknown_allc2",0
"41","Baptist Medical Center (ARBH)","ARBH","TX1","HR",NA,"blood_type_ab_allc2",0
"42","Baptist Medical Center (ARBH)","ARBH","TX1","HR",NA,"blood_type_a_allc2",23.333333333
"43","Baptist Medical Center (ARBH)","ARBH","TX1","HR",NA,"blood_type_b_allc2",6.6666666667
"44","Baptist Medical Center (ARBH)","ARBH","TX1","HR",NA,"blood_type_o_allc2",70
"45","Baptist Medical Center (ARBH)","ARBH","TX1","HR",NA,"blood_type_unknown_allc2",0
"46","Baptist Memorial Hospital (TNBM)","TNBM","TX1","HR",NA,"blood_type_ab_allc2",0
"47","Baptist Memorial Hospital (TNBM)","TNBM","TX1","HR",NA,"blood_type_a_allc2",20
"48","Baptist Memorial Hospital (TNBM)","TNBM","TX1","HR",NA,"blood_type_b_allc2",12
"49","Baptist Memorial Hospital (TNBM)","TNBM","TX1","HR",NA,"blood_type_o_allc2",68
"50","Baptist Memorial Hospital (TNBM)","TNBM","TX1","HR",NA,"blood_type_unknown_allc2",0
"51","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","HR",63110,"blood_type_ab_allc2",0
"52","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","HR",63110,"blood_type_a_allc2",33.333333333
"53","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","HR",63110,"blood_type_b_allc2",13.888888889
"54","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","HR",63110,"blood_type_o_allc2",52.777777778
"55","Barnes-Jewish Hospital (MOBH)","MOBH","TX1","HR",63110,"blood_type_unknown_allc2",0
"56","Baylor University Medical Center (TXTX)","TXTX","TX1","HR",75246,"blood_type_ab_allc2",2.7027027027
"57","Baylor University Medical Center (TXTX)","TXTX","TX1","HR",75246,"blood_type_a_allc2",29.72972973
"58","Baylor University Medical Center (TXTX)","TXTX","TX1","HR",75246,"blood_type_b_allc2",5.4054054054
"59","Baylor University Medical Center (TXTX)","TXTX","TX1","HR",75246,"blood_type_o_allc2",62.162162162
"60","Baylor University Medical Center (TXTX)","TXTX","TX1","HR",75246,"blood_type_unknown_allc2",0
"61","Boston Children's Hospital (MACH)","MACH","TX1","HR",2115,"blood_type_ab_allc2",5.8823529412
"62","Boston Children's Hospital (MACH)","MACH","TX1","HR",2115,"blood_type_a_allc2",23.529411765
"63","Boston Children's Hospital (MACH)","MACH","TX1","HR",2115,"blood_type_b_allc2",23.529411765
"64","Boston Children's Hospital (MACH)","MACH","TX1","HR",2115,"blood_type_o_allc2",47.058823529
"65","Boston Children's Hospital (MACH)","MACH","TX1","HR",2115,"blood_type_unknown_allc2",0
"66","Brigham and Women's Hospital (MAPB)","MAPB","TX1","HR",2115,"blood_type_ab_allc2",0
"67","Brigham and Women's Hospital (MAPB)","MAPB","TX1","HR",2115,"blood_type_a_allc2",41.176470588
"68","Brigham and Women's Hospital (MAPB)","MAPB","TX1","HR",2115,"blood_type_b_allc2",11.764705882
"69","Brigham and Women's Hospital (MAPB)","MAPB","TX1","HR",2115,"blood_type_o_allc2",47.058823529
"70","Brigham and Women's Hospital (MAPB)","MAPB","TX1","HR",2115,"blood_type_unknown_allc2",0
"71","California Pacific Medical Center (CAPM)","CAPM","TX1","HR",94114,"blood_type_ab_allc2",0
"72","California Pacific Medical Center (CAPM)","CAPM","TX1","HR",94114,"blood_type_a_allc2",23.076923077
"73","California Pacific Medical Center (CAPM)","CAPM","TX1","HR",94114,"blood_type_b_allc2",23.076923077
"74","California Pacific Medical Center (CAPM)","CAPM","TX1","HR",94114,"blood_type_o_allc2",53.846153846
"75","California Pacific Medical Center (CAPM)","CAPM","TX1","HR",94114,"blood_type_unknown_allc2",0
"76","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","HR",63104,"blood_type_ab_allc2",0
"77","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","HR",63104,"blood_type_a_allc2",50
"78","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","HR",63104,"blood_type_b_allc2",0
"79","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","HR",63104,"blood_type_o_allc2",50
"80","Cardinal Glennon Children's Hospital (MOCG)","MOCG","TX1","HR",63104,"blood_type_unknown_allc2",0
"81","Cardiovascular Center of Puerto Rico and the Caribbean (PRCC)","PRCC","TX1","HR",NA,"blood_type_ab_allc2",0
"82","Cardiovascular Center of Puerto Rico and the Caribbean (PRCC)","PRCC","TX1","HR",NA,"blood_type_a_allc2",100
"83","Cardiovascular Center of Puerto Rico and the Caribbean (PRCC)","PRCC","TX1","HR",NA,"blood_type_b_allc2",0
"84","Cardiovascular Center of Puerto Rico and the Caribbean (PRCC)","PRCC","TX1","HR",NA,"blood_type_o_allc2",0
"85","Cardiovascular Center of Puerto Rico and the Caribbean (PRCC)","PRCC","TX1","HR",NA,"blood_type_unknown_allc2",0
"86","Carolinas Medical Center (NCCM)","NCCM","TX1","HR",28203,"blood_type_ab_allc2",6.8965517241
"87","Carolinas Medical Center (NCCM)","NCCM","TX1","HR",28203,"blood_type_a_allc2",24.137931034
"88","Carolinas Medical Center (NCCM)","NCCM","TX1","HR",28203,"blood_type_b_allc2",10.344827586
"89","Carolinas Medical Center (NCCM)","NCCM","TX1","HR",28203,"blood_type_o_allc2",58.620689655
"90","Carolinas Medical Center (NCCM)","NCCM","TX1","HR",28203,"blood_type_unknown_allc2",0
"91","Cedars-Sinai Medical Center (CACS)","CACS","TX1","HR",90211,"blood_type_ab_allc2",0.9345794393
"92","Cedars-Sinai Medical Center (CACS)","CACS","TX1","HR",90211,"blood_type_a_allc2",33.644859813
"93","Cedars-Sinai Medical Center (CACS)","CACS","TX1","HR",90211,"blood_type_b_allc2",4.6728971963
"94","Cedars-Sinai Medical Center (CACS)","CACS","TX1","HR",90211,"blood_type_o_allc2",60.747663551
"95","Cedars-Sinai Medical Center (CACS)","CACS","TX1","HR",90211,"blood_type_unknown_allc2",0
"96","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","HR",77030,"blood_type_ab_allc2",0
"97","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","HR",77030,"blood_type_a_allc2",31.034482759
"98","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","HR",77030,"blood_type_b_allc2",6.8965517241
"99","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","HR",77030,"blood_type_o_allc2",62.068965517
"100","CHI St. Luke's Health Baylor College of Medicine Medical Center (TXHI)","TXHI","TX1","HR",77030,"blood_type_unknown_allc2",0
"101","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","HR",30322,"blood_type_ab_allc2",0
"102","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","HR",30322,"blood_type_a_allc2",33.333333333
"103","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","HR",30322,"blood_type_b_allc2",0
"104","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","HR",30322,"blood_type_o_allc2",66.666666667
"105","Children's Healthcare of Atlanta at Egleston (GAEH)","GAEH","TX1","HR",30322,"blood_type_unknown_allc2",0
"106","Children's Hospital & Medical Center (NECH)","NECH","TX1","HR",NA,"blood_type_ab_allc2",0
"107","Children's Hospital & Medical Center (NECH)","NECH","TX1","HR",NA,"blood_type_a_allc2",0
"108","Children's Hospital & Medical Center (NECH)","NECH","TX1","HR",NA,"blood_type_b_allc2",0
"109","Children's Hospital & Medical Center (NECH)","NECH","TX1","HR",NA,"blood_type_o_allc2",100
"110","Children's Hospital & Medical Center (NECH)","NECH","TX1","HR",NA,"blood_type_unknown_allc2",0
"111","Children's Hospital Colorado (COCH)","COCH","TX1","HR",80045,"blood_type_ab_allc2",0
"112","Children's Hospital Colorado (COCH)","COCH","TX1","HR",80045,"blood_type_a_allc2",16.666666667
"113","Children's Hospital Colorado (COCH)","COCH","TX1","HR",80045,"blood_type_b_allc2",33.333333333
"114","Children's Hospital Colorado (COCH)","COCH","TX1","HR",80045,"blood_type_o_allc2",50
"115","Children's Hospital Colorado (COCH)","COCH","TX1","HR",80045,"blood_type_unknown_allc2",0
"116","Children's Hospital Medical Center (OHCM)","OHCM","TX1","HR",45229,"blood_type_ab_allc2",12.5
"117","Children's Hospital Medical Center (OHCM)","OHCM","TX1","HR",45229,"blood_type_a_allc2",37.5
"118","Children's Hospital Medical Center (OHCM)","OHCM","TX1","HR",45229,"blood_type_b_allc2",0
"119","Children's Hospital Medical Center (OHCM)","OHCM","TX1","HR",45229,"blood_type_o_allc2",50
"120","Children's Hospital Medical Center (OHCM)","OHCM","TX1","HR",45229,"blood_type_unknown_allc2",0
"121","Children's Hospital of Michigan (MICH)","MICH","TX1","HR",48201,"blood_type_ab_allc2",0
"122","Children's Hospital of Michigan (MICH)","MICH","TX1","HR",48201,"blood_type_a_allc2",0
"123","Children's Hospital of Michigan (MICH)","MICH","TX1","HR",48201,"blood_type_b_allc2",0
"124","Children's Hospital of Michigan (MICH)","MICH","TX1","HR",48201,"blood_type_o_allc2",100
"125","Children's Hospital of Michigan (MICH)","MICH","TX1","HR",48201,"blood_type_unknown_allc2",0
"126","Children's Hospital of Philadelphia (PACP)","PACP","TX1","HR",19104,"blood_type_ab_allc2",10
"127","Children's Hospital of Philadelphia (PACP)","PACP","TX1","HR",19104,"blood_type_a_allc2",30
"128","Children's Hospital of Philadelphia (PACP)","PACP","TX1","HR",19104,"blood_type_b_allc2",10
"129","Children's Hospital of Philadelphia (PACP)","PACP","TX1","HR",19104,"blood_type_o_allc2",50
"130","Children's Hospital of Philadelphia (PACP)","PACP","TX1","HR",19104,"blood_type_unknown_allc2",0
"131","Children's Hospital of Wisconsin (WICH)","WICH","TX1","HR",53226,"blood_type_ab_allc2",0
"132","Children's Hospital of Wisconsin (WICH)","WICH","TX1","HR",53226,"blood_type_a_allc2",25
"133","Children's Hospital of Wisconsin (WICH)","WICH","TX1","HR",53226,"blood_type_b_allc2",16.666666667
"134","Children's Hospital of Wisconsin (WICH)","WICH","TX1","HR",53226,"blood_type_o_allc2",58.333333333
"135","Children's Hospital of Wisconsin (WICH)","WICH","TX1","HR",53226,"blood_type_unknown_allc2",0
"136","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","HR",75235,"blood_type_ab_allc2",7.1428571429
"137","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","HR",75235,"blood_type_a_allc2",50
"138","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","HR",75235,"blood_type_b_allc2",7.1428571429
"139","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","HR",75235,"blood_type_o_allc2",35.714285714
"140","Children's Medical Center of Dallas (TXCM)","TXCM","TX1","HR",75235,"blood_type_unknown_allc2",0
"141","Children's Mercy Hospital (MOCM)","MOCM","TX1","HR",64108,"blood_type_ab_allc2",0
"142","Children's Mercy Hospital (MOCM)","MOCM","TX1","HR",64108,"blood_type_a_allc2",42.857142857
"143","Children's Mercy Hospital (MOCM)","MOCM","TX1","HR",64108,"blood_type_b_allc2",0
"144","Children's Mercy Hospital (MOCM)","MOCM","TX1","HR",64108,"blood_type_o_allc2",57.142857143
"145","Children's Mercy Hospital (MOCM)","MOCM","TX1","HR",64108,"blood_type_unknown_allc2",0
"146","Children's Minnesota (MNCM)","MNCM","TX1","HR",NA,"blood_type_ab_allc2",0
"147","Children's Minnesota (MNCM)","MNCM","TX1","HR",NA,"blood_type_a_allc2",77.777777778
"148","Children's Minnesota (MNCM)","MNCM","TX1","HR",NA,"blood_type_b_allc2",0
"149","Children's Minnesota (MNCM)","MNCM","TX1","HR",NA,"blood_type_o_allc2",22.222222222
"150","Children's Minnesota (MNCM)","MNCM","TX1","HR",NA,"blood_type_unknown_allc2",0
"151","Children's National Medical Center (DCCH)","DCCH","TX1","HR",20010,"blood_type_ab_allc2",0
"152","Children's National Medical Center (DCCH)","DCCH","TX1","HR",20010,"blood_type_a_allc2",50
"153","Children's National Medical Center (DCCH)","DCCH","TX1","HR",20010,"blood_type_b_allc2",25
"154","Children's National Medical Center (DCCH)","DCCH","TX1","HR",20010,"blood_type_o_allc2",25
"155","Children's National Medical Center (DCCH)","DCCH","TX1","HR",20010,"blood_type_unknown_allc2",0
"156","Children's of Alabama (ALCH)","ALCH","TX1","HR",35233,"blood_type_ab_allc2",0
"157","Children's of Alabama (ALCH)","ALCH","TX1","HR",35233,"blood_type_a_allc2",75
"158","Children's of Alabama (ALCH)","ALCH","TX1","HR",35233,"blood_type_b_allc2",0
"159","Children's of Alabama (ALCH)","ALCH","TX1","HR",35233,"blood_type_o_allc2",25
"160","Children's of Alabama (ALCH)","ALCH","TX1","HR",35233,"blood_type_unknown_allc2",0
"161","Childrens Hospital Los Angeles (CACL)","CACL","TX1","HR",90027,"blood_type_ab_allc2",16.666666667
"162","Childrens Hospital Los Angeles (CACL)","CACL","TX1","HR",90027,"blood_type_a_allc2",33.333333333
"163","Childrens Hospital Los Angeles (CACL)","CACL","TX1","HR",90027,"blood_type_b_allc2",0
"164","Childrens Hospital Los Angeles (CACL)","CACL","TX1","HR",90027,"blood_type_o_allc2",50
"165","Childrens Hospital Los Angeles (CACL)","CACL","TX1","HR",90027,"blood_type_unknown_allc2",0
"166","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","HR",33331,"blood_type_ab_allc2",6.6666666667
"167","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","HR",33331,"blood_type_a_allc2",20
"168","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","HR",33331,"blood_type_b_allc2",6.6666666667
"169","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","HR",33331,"blood_type_o_allc2",66.666666667
"170","Cleveland Clinic Florida Weston (FLCC)","FLCC","TX1","HR",33331,"blood_type_unknown_allc2",0
"171","Duke University Hospital (NCDU)","NCDU","TX1","HR",27710,"blood_type_ab_allc2",0
"172","Duke University Hospital (NCDU)","NCDU","TX1","HR",27710,"blood_type_a_allc2",22.448979592
"173","Duke University Hospital (NCDU)","NCDU","TX1","HR",27710,"blood_type_b_allc2",6.1224489796
"174","Duke University Hospital (NCDU)","NCDU","TX1","HR",27710,"blood_type_o_allc2",71.428571429
"175","Duke University Hospital (NCDU)","NCDU","TX1","HR",27710,"blood_type_unknown_allc2",0
"176","Emory University Hospital (GAEM)","GAEM","TX1","HR",30322,"blood_type_ab_allc2",1.8181818182
"177","Emory University Hospital (GAEM)","GAEM","TX1","HR",30322,"blood_type_a_allc2",12.727272727
"178","Emory University Hospital (GAEM)","GAEM","TX1","HR",30322,"blood_type_b_allc2",12.727272727
"179","Emory University Hospital (GAEM)","GAEM","TX1","HR",30322,"blood_type_o_allc2",72.727272727
"180","Emory University Hospital (GAEM)","GAEM","TX1","HR",30322,"blood_type_unknown_allc2",0
"181","Florida Hospital Medical Center (FLFH)","FLFH","TX1","HR",32803,"blood_type_ab_allc2",0
"182","Florida Hospital Medical Center (FLFH)","FLFH","TX1","HR",32803,"blood_type_a_allc2",20
"183","Florida Hospital Medical Center (FLFH)","FLFH","TX1","HR",32803,"blood_type_b_allc2",13.333333333
"184","Florida Hospital Medical Center (FLFH)","FLFH","TX1","HR",32803,"blood_type_o_allc2",66.666666667
"185","Florida Hospital Medical Center (FLFH)","FLFH","TX1","HR",32803,"blood_type_unknown_allc2",0
"186","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","HR",53226,"blood_type_ab_allc2",0
"187","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","HR",53226,"blood_type_a_allc2",34.615384615
"188","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","HR",53226,"blood_type_b_allc2",7.6923076923
"189","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","HR",53226,"blood_type_o_allc2",57.692307692
"190","Froedtert Memorial Lutheran Hospital (WISE)","WISE","TX1","HR",53226,"blood_type_unknown_allc2",0
"191","Hartford Hospital (CTHH)","CTHH","TX1","HR",6102,"blood_type_ab_allc2",4.347826087
"192","Hartford Hospital (CTHH)","CTHH","TX1","HR",6102,"blood_type_a_allc2",21.739130435
"193","Hartford Hospital (CTHH)","CTHH","TX1","HR",6102,"blood_type_b_allc2",4.347826087
"194","Hartford Hospital (CTHH)","CTHH","TX1","HR",6102,"blood_type_o_allc2",69.565217391
"195","Hartford Hospital (CTHH)","CTHH","TX1","HR",6102,"blood_type_unknown_allc2",0
"196","Henry Ford Hospital (MIHF)","MIHF","TX1","HR",48202,"blood_type_ab_allc2",0
"197","Henry Ford Hospital (MIHF)","MIHF","TX1","HR",48202,"blood_type_a_allc2",17.24137931
"198","Henry Ford Hospital (MIHF)","MIHF","TX1","HR",48202,"blood_type_b_allc2",6.8965517241
"199","Henry Ford Hospital (MIHF)","MIHF","TX1","HR",48202,"blood_type_o_allc2",75.862068966
"200","Henry Ford Hospital (MIHF)","MIHF","TX1","HR",48202,"blood_type_unknown_allc2",0
"201","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","HR",19104,"blood_type_ab_allc2",2.9850746269
"202","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","HR",19104,"blood_type_a_allc2",25.373134328
"203","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","HR",19104,"blood_type_b_allc2",8.9552238806
"204","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","HR",19104,"blood_type_o_allc2",62.686567164
"205","Hospital of the University of Pennsylvania (PAUP)","PAUP","TX1","HR",19104,"blood_type_unknown_allc2",0
"206","Houston Methodist Hospital (TXMH)","TXMH","TX1","HR",77030,"blood_type_ab_allc2",4.4117647059
"207","Houston Methodist Hospital (TXMH)","TXMH","TX1","HR",77030,"blood_type_a_allc2",32.352941176
"208","Houston Methodist Hospital (TXMH)","TXMH","TX1","HR",77030,"blood_type_b_allc2",11.764705882
"209","Houston Methodist Hospital (TXMH)","TXMH","TX1","HR",77030,"blood_type_o_allc2",51.470588235
"210","Houston Methodist Hospital (TXMH)","TXMH","TX1","HR",77030,"blood_type_unknown_allc2",0
"211","Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","HR",NA,"blood_type_ab_allc2",0
"212","Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","HR",NA,"blood_type_a_allc2",23.076923077
"213","Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","HR",NA,"blood_type_b_allc2",7.6923076923
"214","Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","HR",NA,"blood_type_o_allc2",69.230769231
"215","Hunter Holmes McGuire Veterans Administration Medical Center (VAMV)","VAMV","TX1","HR",NA,"blood_type_unknown_allc2",0
"216","Indiana University Health (INIM)","INIM","TX1","HR",46202,"blood_type_ab_allc2",0
"217","Indiana University Health (INIM)","INIM","TX1","HR",46202,"blood_type_a_allc2",34.615384615
"218","Indiana University Health (INIM)","INIM","TX1","HR",46202,"blood_type_b_allc2",7.6923076923
"219","Indiana University Health (INIM)","INIM","TX1","HR",46202,"blood_type_o_allc2",57.692307692
"220","Indiana University Health (INIM)","INIM","TX1","HR",46202,"blood_type_unknown_allc2",0
"221","Inova Fairfax Hospital (VAFH)","VAFH","TX1","HR",22042,"blood_type_ab_allc2",0
"222","Inova Fairfax Hospital (VAFH)","VAFH","TX1","HR",22042,"blood_type_a_allc2",21.951219512
"223","Inova Fairfax Hospital (VAFH)","VAFH","TX1","HR",22042,"blood_type_b_allc2",24.390243902
"224","Inova Fairfax Hospital (VAFH)","VAFH","TX1","HR",22042,"blood_type_o_allc2",53.658536585
"225","Inova Fairfax Hospital (VAFH)","VAFH","TX1","HR",22042,"blood_type_unknown_allc2",0
"226","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"blood_type_ab_allc2",0
"227","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"blood_type_a_allc2",22.727272727
"228","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"blood_type_b_allc2",18.181818182
"229","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"blood_type_o_allc2",59.090909091
"230","Integris Baptist Medical Center (OKBC)","OKBC","TX1","HR",73112,"blood_type_unknown_allc2",0
"231","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"blood_type_ab_allc2",0
"232","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"blood_type_a_allc2",17.647058824
"233","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"blood_type_b_allc2",11.764705882
"234","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"blood_type_o_allc2",70.588235294
"235","Intermountain Medical Center (UTLD)","UTLD","TX1","HR",84107,"blood_type_unknown_allc2",0
"236","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"blood_type_ab_allc2",2.7027027027
"237","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"blood_type_a_allc2",32.432432432
"238","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"blood_type_b_allc2",2.7027027027
"239","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"blood_type_o_allc2",62.162162162
"240","Jackson Memorial Hospital University of Miami School of Medicine (FLJM)","FLJM","TX1","HR",33136,"blood_type_unknown_allc2",0
"241","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"blood_type_ab_allc2",0
"242","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"blood_type_a_allc2",31.25
"243","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"blood_type_b_allc2",12.5
"244","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"blood_type_o_allc2",56.25
"245","Jewish Hospital (KYJH)","KYJH","TX1","HR",40202,"blood_type_unknown_allc2",0
"246","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"blood_type_ab_allc2",2.5641025641
"247","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"blood_type_a_allc2",23.076923077
"248","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"blood_type_b_allc2",15.384615385
"249","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"blood_type_o_allc2",58.974358974
"250","Johns Hopkins Hospital (MDJH)","MDJH","TX1","HR",21287,"blood_type_unknown_allc2",0
"251","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"blood_type_ab_allc2",0
"252","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"blood_type_a_allc2",41.666666667
"253","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"blood_type_b_allc2",0
"254","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"blood_type_o_allc2",58.333333333
"255","Keck Hospital of USC (CAUH)","CAUH","TX1","HR",90033,"blood_type_unknown_allc2",0
"256","Le Bonheur Children's Medical Center (TNLB)","TNLB","TX1","HR",38103,"blood_type_ab_allc2",0
